Format Version,1.23,Take Name,cap_009,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.16.52.674 PM,Total Frames in Take,2799,Total Exported Frames,2799,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.025000,-0.940620,0.145881,-0.052885,-0.301922,-0.051881,0.198035,0.178035,-0.861116,-0.322418,-0.107053,-0.378241,-0.282585,0.303780,0.180796,-0.000488,-0.000006,-0.000169,-1.000000,0.038860,0.138180,0.300266,0.215669,0.141221,0.428276,0.168534,0.141537,0.560967,-0.122293,0.143161,0.487016,-0.123846,0.141817,0.557420,0.231250,0.122157,0.562645,-0.249278,0.325708,0.180965,0.197793,0.130607,0.380951,0.039143,0.125529,0.223322,0.039354,0.124164,0.299193,0.039151,0.123882,0.380663,-0.107429,0.133651,0.378025,-0.107792,0.131677,0.225690,-0.107813,0.132050,0.298741,0.197931,0.128952,0.298374,0.196050,0.127459,0.218790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052645,0.391466,0.027519,-0.056455,0.274723,0.108578,0.007643,0.393096,0.024850,-0.001173,0.246321,0.134895,-0.016798,0.295917,0.140105,-0.309904,0.474081,0.123695,-0.354638,0.467146,0.109998,-0.368622,0.402994,0.117754,-0.417283,0.372969,0.144144,-0.457284,0.370508,0.092604
7,0.029167,,,,,,,,,,,,,,,-0.000232,-0.000028,-0.000142,-1.000000,0.038849,0.138053,0.300267,0.215621,0.141143,0.428281,0.168550,0.141539,0.560958,-0.122288,0.143150,0.487015,-0.123831,0.141817,0.557420,0.231256,0.122156,0.562651,-0.249284,0.325665,0.180984,0.197807,0.130613,0.380937,0.039161,0.125530,0.223314,0.039376,0.124166,0.299183,0.039176,0.123885,0.380652,-0.107418,0.133649,0.378029,-0.107760,0.131677,0.225684,-0.107789,0.132052,0.298737,0.197947,0.128964,0.298371,0.196059,0.127464,0.218788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052570,0.391433,0.027534,-0.056540,0.274670,0.108545,0.007570,0.393059,0.024830,-0.001269,0.246298,0.134920,-0.016897,0.295907,0.140102,-0.309884,0.474046,0.123690,-0.354602,0.467106,0.109992,-0.368607,0.402966,0.117759,-0.417276,0.372937,0.144134,-0.457263,0.370485,0.092576
8,0.033333,-0.940551,0.145813,-0.053488,-0.302062,-0.052118,0.198001,0.178040,-0.861076,-0.322282,-0.107243,-0.378393,-0.282608,0.303725,0.180853,,,,,,,,0.215678,0.141228,0.428268,0.168552,0.141554,0.560955,-0.122298,0.143159,0.487023,-0.123829,0.141812,0.557413,0.231251,0.122159,0.562651,-0.249313,0.325628,0.181006,0.197802,0.130617,0.380925,0.039156,0.125533,0.223304,0.039367,0.124168,0.299182,0.039169,0.123892,0.380655,-0.107439,0.133641,0.378030,-0.107780,0.131687,0.225684,-0.107792,0.132062,0.298737,0.197931,0.128966,0.298369,0.196042,0.127468,0.218790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052478,0.391405,0.027541,-0.056652,0.274657,0.108521,0.007473,0.393020,0.024821,-0.001394,0.246269,0.134946,-0.017023,0.295892,0.140107,-0.309884,0.474019,0.123703,-0.354599,0.467090,0.109997,-0.368607,0.402945,0.117763,-0.417276,0.372910,0.144128,-0.457257,0.370462,0.092544
9,0.037500,-0.940513,0.145821,-0.053771,-0.302127,-0.052252,0.197987,0.178035,-0.861054,-0.322208,-0.107310,-0.378487,-0.282614,0.303695,0.180892,-0.000488,-0.000074,-0.000204,-1.000000,0.038843,0.138187,0.300244,0.215674,0.141229,0.428261,0.168547,0.141548,0.560947,-0.122298,0.143164,0.487024,-0.123832,0.141807,0.557408,0.231287,0.122191,0.562551,-0.249324,0.325597,0.181019,0.197803,0.130619,0.380917,0.039159,0.125534,0.223297,0.039374,0.124178,0.299178,0.039169,0.123898,0.380644,-0.107438,0.133658,0.378028,-0.107765,0.131675,0.225679,-0.107785,0.132069,0.298729,0.197920,0.128962,0.298373,0.196031,0.127463,0.218792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052396,0.391383,0.027548,-0.056748,0.274620,0.108505,0.007392,0.392975,0.024795,-0.001530,0.246238,0.134951,-0.017148,0.295889,0.140097,-0.309866,0.473984,0.123713,-0.354571,0.467056,0.110003,-0.368593,0.402913,0.117770,-0.417263,0.372889,0.144130,-0.457236,0.370437,0.092530
10,0.041667,-0.940486,0.145876,-0.053891,-0.302163,-0.052407,0.197958,0.178045,-0.861067,-0.322190,-0.107369,-0.378456,-0.282618,0.303671,0.180907,-0.000458,-0.000072,-0.000200,-1.000000,0.038828,0.138179,0.300247,0.215656,0.141234,0.428262,0.168547,0.141556,0.560953,-0.122329,0.143156,0.487028,-0.123847,0.141826,0.557405,0.231268,0.122188,0.562562,-0.249344,0.325560,0.181032,0.197784,0.130626,0.380920,0.039146,0.125542,0.223303,0.039361,0.124186,0.299183,0.039148,0.123902,0.380646,-0.107459,0.133657,0.378036,-0.107767,0.131689,0.225692,-0.107799,0.132064,0.298737,0.197903,0.128974,0.298367,0.196016,0.127464,0.218797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052267,0.391308,0.027573,-0.056856,0.274591,0.108498,0.007288,0.392941,0.024796,-0.001676,0.246189,0.134972,-0.017295,0.295867,0.140103,-0.309866,0.473969,0.123748,-0.354571,0.467039,0.110023,-0.368592,0.402893,0.117787,-0.417267,0.372864,0.144139,-0.457230,0.370423,0.092539
11,0.045833,-0.940453,0.145976,-0.054086,-0.302181,-0.052568,0.197934,0.178033,-0.861074,-0.322197,-0.107405,-0.378424,-0.282601,0.303649,0.180915,-0.000274,-0.000025,-0.000132,-1.000000,0.038817,0.138085,0.300263,0.215580,0.141163,0.428279,0.168540,0.141561,0.560951,-0.122333,0.143167,0.487023,-0.123860,0.141830,0.557398,0.231211,0.122149,0.562655,-0.249351,0.325528,0.181034,0.197771,0.130629,0.380915,0.039138,0.125549,0.223300,0.039357,0.124189,0.299172,0.039142,0.123906,0.380646,-0.107471,0.133640,0.378030,-0.107765,0.131685,0.225701,-0.107796,0.132068,0.298739,0.197889,0.128968,0.298372,0.196002,0.127468,0.218785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052193,0.391273,0.027576,-0.056961,0.274558,0.108488,0.007208,0.392897,0.024789,-0.001827,0.246141,0.134974,-0.017446,0.295843,0.140098,-0.309860,0.473954,0.123769,-0.354552,0.467026,0.110037,-0.368574,0.402864,0.117804,-0.417252,0.372832,0.144151,-0.457215,0.370410,0.092543
12,0.050000,-0.940397,0.146026,-0.054347,-0.302284,-0.052723,0.197934,0.178046,-0.861128,-0.322238,-0.107417,-0.378263,-0.282593,0.303622,0.180880,-0.000251,-0.000024,-0.000144,-1.000000,0.038805,0.138081,0.300258,0.215566,0.141173,0.428279,0.168515,0.141563,0.560946,-0.122346,0.143159,0.487015,-0.123870,0.141844,0.557396,0.231210,0.122164,0.562647,-0.249360,0.325497,0.181035,0.197752,0.130634,0.380916,0.039126,0.125558,0.223297,0.039340,0.124212,0.299182,0.039117,0.123928,0.380644,-0.107479,0.133652,0.378017,-0.107767,0.131704,0.225710,-0.107808,0.132085,0.298735,0.197873,0.128969,0.298364,0.195989,0.127465,0.218780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052111,0.391235,0.027585,-0.057072,0.274542,0.108482,0.007115,0.392853,0.024767,-0.001965,0.246123,0.134992,-0.017597,0.295833,0.140104,-0.309872,0.473957,0.123786,-0.354563,0.467005,0.110069,-0.368583,0.402844,0.117813,-0.417256,0.372808,0.144152,-0.457220,0.370400,0.092551
13,0.054167,-0.940343,0.146135,-0.054619,-0.302350,-0.052896,0.197931,0.178051,-0.861167,-0.322267,-0.107435,-0.378144,-0.282577,0.303595,0.180856,-0.000504,0.000002,-0.000184,-1.000000,0.038821,0.138218,0.300255,0.215629,0.141269,0.428262,0.168510,0.141589,0.560953,-0.122349,0.143173,0.487012,-0.123884,0.141852,0.557398,0.231196,0.122168,0.562649,-0.249356,0.325475,0.181031,0.197755,0.130651,0.380919,0.039127,0.125569,0.223288,0.039330,0.124210,0.299175,0.039118,0.123924,0.380643,-0.107485,0.133653,0.378015,-0.107778,0.131715,0.225709,-0.107817,0.132096,0.298737,0.197879,0.128978,0.298357,0.195992,0.127474,0.218778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052037,0.391193,0.027602,-0.057199,0.274521,0.108479,0.007046,0.392815,0.024760,-0.002107,0.246107,0.135013,-0.017752,0.295815,0.140100,-0.309874,0.473944,0.123804,-0.354562,0.466994,0.110091,-0.368575,0.402818,0.117818,-0.417249,0.372784,0.144153,-0.457217,0.370383,0.092557
14,0.058333,-0.940288,0.146296,-0.054756,-0.302421,-0.053075,0.197931,0.178063,-0.861187,-0.322303,-0.107460,-0.378061,-0.282577,0.303575,0.180857,-0.000274,-0.000017,-0.000143,-1.000000,0.038794,0.138098,0.300273,0.215556,0.141183,0.428294,0.168497,0.141578,0.560970,-0.122354,0.143169,0.487025,-0.123889,0.141848,0.557410,0.231194,0.122162,0.562657,-0.249340,0.325452,0.181042,0.197742,0.130653,0.380937,0.039112,0.125576,0.223321,0.039324,0.124216,0.299190,0.039104,0.123930,0.380662,-0.107492,0.133671,0.378024,-0.107790,0.131735,0.225722,-0.107824,0.132090,0.298748,0.197877,0.128978,0.298370,0.195990,0.127472,0.218789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051955,0.391134,0.027623,-0.057346,0.274516,0.108481,0.006970,0.392768,0.024752,-0.002239,0.246091,0.135024,-0.017904,0.295798,0.140107,-0.309889,0.473928,0.123839,-0.354584,0.466975,0.110122,-0.368587,0.402802,0.117832,-0.417257,0.372766,0.144165,-0.457216,0.370360,0.092586
15,0.062500,-0.940213,0.146406,-0.055063,-0.302543,-0.053242,0.197925,0.178085,-0.861193,-0.322298,-0.107485,-0.378046,-0.282568,0.303535,0.180870,-0.000251,-0.000018,-0.000141,-1.000000,0.038805,0.138092,0.300283,0.215567,0.141178,0.428307,0.168506,0.141580,0.560984,-0.122337,0.143177,0.487035,-0.123881,0.141850,0.557421,0.231212,0.122173,0.562662,-0.249313,0.325425,0.181063,0.197749,0.130641,0.380962,0.039125,0.125564,0.223327,0.039334,0.124208,0.299206,0.039118,0.123915,0.380675,-0.107470,0.133666,0.378039,-0.107798,0.131742,0.225736,-0.107825,0.132088,0.298763,0.197889,0.128976,0.298384,0.196011,0.127466,0.218800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051897,0.391075,0.027644,-0.057478,0.274491,0.108477,0.006906,0.392694,0.024742,-0.002370,0.246083,0.135058,-0.018040,0.295761,0.140109,-0.309882,0.473893,0.123871,-0.354573,0.466938,0.110131,-0.368575,0.402764,0.117844,-0.417248,0.372729,0.144170,-0.457206,0.370324,0.092608
16,0.066667,-0.940190,0.146669,-0.054536,-0.302583,-0.053341,0.197883,0.178174,-0.861237,-0.322352,-0.107514,-0.377890,-0.282548,0.303491,0.180834,-0.000227,-0.000016,-0.000133,-1.000000,0.038816,0.138070,0.300293,0.215574,0.141163,0.428319,0.168513,0.141567,0.560992,-0.122326,0.143163,0.487035,-0.123869,0.141848,0.557439,0.231222,0.122160,0.562674,-0.249295,0.325390,0.181073,0.197760,0.130632,0.380975,0.039136,0.125550,0.223341,0.039341,0.124200,0.299221,0.039125,0.123906,0.380690,-0.107449,0.133655,0.378048,-0.107791,0.131737,0.225743,-0.107823,0.132089,0.298775,0.197901,0.128959,0.298394,0.196024,0.127462,0.218811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051825,0.390992,0.027661,-0.057602,0.274456,0.108471,0.006836,0.392614,0.024735,-0.002527,0.246051,0.135092,-0.017993,0.295620,0.140369,-0.309884,0.473864,0.123892,-0.354587,0.466910,0.110147,-0.368570,0.402722,0.117853,-0.417237,0.372680,0.144166,-0.457204,0.370291,0.092610
17,0.070833,-0.940099,0.146710,-0.054989,-0.302765,-0.053500,0.197864,0.178195,-0.861232,-0.322370,-0.107546,-0.377878,-0.282521,0.303453,0.180823,-0.000238,-0.000020,-0.000141,-1.000000,0.038837,0.138061,0.300292,0.215604,0.141154,0.428315,0.168534,0.141558,0.560991,-0.122303,0.143145,0.487038,-0.123842,0.141831,0.557440,0.231236,0.122146,0.562668,-0.249265,0.325355,0.181068,0.197791,0.130630,0.380965,0.039160,0.125531,0.223335,0.039364,0.124191,0.299217,0.039152,0.123894,0.380684,-0.107438,0.133644,0.378048,-0.107782,0.131709,0.225723,-0.107806,0.132074,0.298765,0.197918,0.128942,0.298394,0.196037,0.127448,0.218808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051765,0.390910,0.027672,-0.057719,0.274390,0.108442,0.006768,0.392514,0.024709,-0.002670,0.246020,0.135128,-0.018115,0.295598,0.140366,-0.309868,0.473839,0.123885,-0.354561,0.466863,0.110141,-0.368547,0.402673,0.117841,-0.417215,0.372630,0.144158,-0.457176,0.370252,0.092592
18,0.075000,-0.940025,0.146782,-0.055377,-0.302889,-0.053677,0.197834,0.178198,-0.861217,-0.322387,-0.107581,-0.377887,-0.282503,0.303420,0.180818,-0.000256,-0.000015,-0.000148,-1.000000,0.038852,0.138062,0.300282,0.215619,0.141154,0.428305,0.168546,0.141548,0.560977,-0.122291,0.143136,0.487023,-0.123833,0.141822,0.557432,0.231252,0.122140,0.562665,-0.249239,0.325337,0.181069,0.197803,0.130620,0.380953,0.039172,0.125524,0.223315,0.039372,0.124181,0.299208,0.039172,0.123884,0.380676,-0.107433,0.133644,0.378037,-0.107778,0.131709,0.225704,-0.107791,0.132062,0.298751,0.197931,0.128948,0.298383,0.196048,0.127449,0.218797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051688,0.390835,0.027680,-0.057859,0.274330,0.108414,0.006695,0.392424,0.024685,-0.002817,0.245975,0.135155,-0.018262,0.295562,0.140349,-0.309858,0.473804,0.123870,-0.354553,0.466823,0.110141,-0.368526,0.402634,0.117829,-0.417202,0.372596,0.144144,-0.457157,0.370204,0.092574
19,0.079167,-0.939955,0.146845,-0.055777,-0.303001,-0.053853,0.197807,0.178186,-0.861193,-0.322411,-0.107643,-0.377903,-0.282469,0.303390,0.180811,-0.000262,-0.000025,-0.000139,-1.000000,0.038858,0.138068,0.300264,0.215625,0.141154,0.428285,0.168566,0.141552,0.560955,-0.122287,0.143148,0.487011,-0.123812,0.141822,0.557415,0.231251,0.122141,0.562647,-0.249222,0.325326,0.181054,0.197812,0.130619,0.380931,0.039182,0.125522,0.223286,0.039386,0.124177,0.299180,0.039182,0.123879,0.380650,-0.107420,0.133639,0.378023,-0.107763,0.131684,0.225676,-0.107780,0.132066,0.298726,0.197945,0.128953,0.298366,0.196053,0.127453,0.218778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051611,0.390766,0.027677,-0.057987,0.274276,0.108370,0.006619,0.392349,0.024647,-0.002970,0.245937,0.135169,-0.018413,0.295518,0.140330,-0.309842,0.473771,0.123850,-0.354519,0.466776,0.110135,-0.368502,0.402603,0.117812,-0.417173,0.372552,0.144119,-0.457112,0.370155,0.092547
20,0.083333,-0.939885,0.146863,-0.056178,-0.303137,-0.054036,0.197789,0.178182,-0.861181,-0.322416,-0.107674,-0.377918,-0.282461,0.303364,0.180809,-0.000171,-0.000075,-0.000175,-1.000000,0.038831,0.138044,0.300226,0.215618,0.141154,0.428255,0.168550,0.141564,0.560932,-0.122302,0.143153,0.486994,-0.123831,0.141831,0.557381,0.231283,0.122203,0.562543,-0.249214,0.325316,0.181042,0.197805,0.130636,0.380912,0.039177,0.125516,0.223268,0.039379,0.124187,0.299158,0.039177,0.123907,0.380628,-0.107434,0.133655,0.378003,-0.107768,0.131690,0.225654,-0.107792,0.132070,0.298712,0.197928,0.128963,0.298351,0.196049,0.127472,0.218765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051501,0.390695,0.027673,-0.058137,0.274229,0.108319,0.006512,0.392285,0.024606,-0.003132,0.245913,0.135189,-0.018575,0.295489,0.140315,-0.309834,0.473747,0.123845,-0.354512,0.466737,0.110125,-0.368491,0.402580,0.117800,-0.417167,0.372519,0.144108,-0.457103,0.370120,0.092535
21,0.087500,-0.939836,0.146900,-0.056508,-0.303210,-0.054222,0.197753,0.178164,-0.861151,-0.322468,-0.107724,-0.377928,-0.282429,0.303337,0.180807,-0.000184,-0.000016,-0.000143,-1.000000,0.038843,0.138051,0.300226,0.215609,0.141156,0.428243,0.168552,0.141565,0.560920,-0.122314,0.143164,0.486979,-0.123837,0.141841,0.557361,0.231236,0.122178,0.562620,-0.249197,0.325305,0.181034,0.197799,0.130624,0.380884,0.039167,0.125521,0.223247,0.039373,0.124191,0.299135,0.039163,0.123914,0.380612,-0.107446,0.133648,0.377993,-0.107759,0.131688,0.225643,-0.107785,0.132076,0.298694,0.197917,0.128961,0.298346,0.196034,0.127471,0.218753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051385,0.390628,0.027670,-0.058273,0.274167,0.108281,0.006406,0.392218,0.024574,-0.003308,0.245885,0.135182,-0.018748,0.295440,0.140303,-0.309819,0.473718,0.123837,-0.354500,0.466697,0.110118,-0.368476,0.402543,0.117793,-0.417140,0.372472,0.144097,-0.457078,0.370063,0.092520
22,0.091667,-0.939808,0.146974,-0.056708,-0.303221,-0.054423,0.197684,0.178155,-0.861118,-0.322557,-0.107779,-0.377910,-0.282410,0.303319,0.180822,-0.000230,-0.000014,-0.000144,-1.000000,0.038826,0.138063,0.300232,0.215592,0.141155,0.428249,0.168534,0.141549,0.560927,-0.122324,0.143161,0.486987,-0.123857,0.141827,0.557368,0.231217,0.122169,0.562626,-0.249199,0.325275,0.181041,0.197775,0.130620,0.380896,0.039155,0.125495,0.223249,0.039354,0.124183,0.299144,0.039147,0.123896,0.380619,-0.107466,0.133645,0.377995,-0.107767,0.131669,0.225656,-0.107807,0.132064,0.298703,0.197895,0.128960,0.298342,0.196017,0.127461,0.218759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051257,0.390552,0.027682,-0.058419,0.274102,0.108274,0.006273,0.392132,0.024569,-0.003494,0.245798,0.135184,-0.018953,0.295365,0.140305,-0.309835,0.473700,0.123865,-0.354517,0.466665,0.110124,-0.368472,0.402501,0.117806,-0.417138,0.372421,0.144109,-0.457068,0.370015,0.092540
23,0.095833,-0.939779,0.146955,-0.057042,-0.303258,-0.054599,0.197617,0.178148,-0.861126,-0.322632,-0.107783,-0.377827,-0.282375,0.303285,0.180813,-0.000194,-0.000012,-0.000143,-1.000000,0.038821,0.138035,0.300240,0.215583,0.141135,0.428258,0.168528,0.141543,0.560938,-0.122329,0.143148,0.486991,-0.123864,0.141817,0.557374,0.231212,0.122159,0.562632,-0.249171,0.325251,0.181047,0.197769,0.130611,0.380900,0.039148,0.125480,0.223252,0.039351,0.124166,0.299153,0.039135,0.123892,0.380627,-0.107458,0.133614,0.377989,-0.107763,0.131666,0.225673,-0.107802,0.132058,0.298702,0.197900,0.128948,0.298340,0.196018,0.127443,0.218764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051136,0.390480,0.027692,-0.058570,0.274024,0.108258,0.006147,0.392044,0.024574,-0.003638,0.245751,0.135183,-0.019154,0.295288,0.140310,-0.309834,0.473679,0.123881,-0.354508,0.466619,0.110145,-0.368456,0.402465,0.117817,-0.417125,0.372371,0.144116,-0.457050,0.369971,0.092565
24,0.100000,-0.939764,0.146997,-0.057239,-0.303248,-0.054798,0.197558,0.178137,-0.861179,-0.322705,-0.107765,-0.377650,-0.282359,0.303255,0.180775,-0.000215,-0.000011,-0.000152,-1.000000,0.038814,0.138047,0.300243,0.215571,0.141148,0.428262,0.168511,0.141545,0.560945,-0.122327,0.143143,0.486992,-0.123875,0.141821,0.557381,0.231212,0.122162,0.562633,-0.249156,0.325228,0.181045,0.197756,0.130607,0.380919,0.039141,0.125479,0.223257,0.039338,0.124171,0.299164,0.039125,0.123894,0.380634,-0.107463,0.133622,0.377992,-0.107776,0.131683,0.225681,-0.107816,0.132056,0.298710,0.197899,0.128946,0.298350,0.196014,0.127446,0.218764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050999,0.390428,0.027714,-0.058771,0.273964,0.108242,0.006002,0.391968,0.024581,-0.003802,0.245696,0.135188,-0.019340,0.295224,0.140311,-0.309842,0.473660,0.123909,-0.354534,0.466613,0.110168,-0.368467,0.402440,0.117829,-0.417125,0.372337,0.144128,-0.457049,0.369953,0.092588
25,0.104167,-0.939752,0.146976,-0.057508,-0.303244,-0.054967,0.197500,0.178123,-0.861176,-0.322759,-0.107817,-0.377595,-0.282333,0.303229,0.180776,-0.000454,0.000007,-0.000174,-1.000000,0.038836,0.138169,0.300243,0.215640,0.141221,0.428256,0.168506,0.141540,0.560947,-0.122323,0.143159,0.486995,-0.123874,0.141824,0.557387,0.231217,0.122168,0.562631,-0.249128,0.325214,0.181037,0.197756,0.130614,0.380922,0.039143,0.125473,0.223261,0.039342,0.124177,0.299164,0.039132,0.123903,0.380639,-0.107450,0.133654,0.377999,-0.107781,0.131691,0.225684,-0.107826,0.132062,0.298723,0.197911,0.128969,0.298344,0.196020,0.127457,0.218766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050879,0.390386,0.027735,-0.058955,0.273903,0.108214,0.005865,0.391903,0.024579,-0.003932,0.245649,0.135189,-0.019512,0.295165,0.140319,-0.309839,0.473645,0.123926,-0.354532,0.466571,0.110192,-0.368454,0.402410,0.117838,-0.417109,0.372297,0.144137,-0.457032,0.369914,0.092591
26,0.108333,-0.939693,0.147106,-0.057557,-0.303354,-0.055178,0.197455,0.178155,-0.861238,-0.322824,-0.107830,-0.377393,-0.282309,0.303190,0.180738,-0.000241,-0.000021,-0.000132,-1.000000,0.038817,0.138072,0.300266,0.215577,0.141154,0.428286,0.168509,0.141547,0.560969,-0.122313,0.143171,0.487011,-0.123872,0.141833,0.557414,0.231230,0.122171,0.562643,-0.249099,0.325181,0.181053,0.197764,0.130619,0.380946,0.039150,0.125475,0.223272,0.039340,0.124184,0.299188,0.039131,0.123902,0.380653,-0.107449,0.133652,0.378014,-0.107798,0.131710,0.225694,-0.107830,0.132072,0.298734,0.197916,0.128966,0.298364,0.196037,0.127466,0.218775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050720,0.390228,0.027730,-0.059156,0.273821,0.108186,0.005731,0.391844,0.024592,-0.004108,0.245592,0.135227,-0.019679,0.295121,0.140350,-0.309842,0.473627,0.123959,-0.354538,0.466558,0.110226,-0.368453,0.402383,0.117857,-0.417108,0.372246,0.144147,-0.457029,0.369888,0.092612
