Format Version,1.23,Take Name,cap_034,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2024-07-10 08.46.31.674 PM,Total Frames in Take,3334,Total Exported Frames,3334,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.066667,-0.844272,0.141353,-0.149052,-0.494982,-0.032067,0.284139,0.101758,-0.813626,-0.192980,0.144300,-0.529102,-0.318142,0.377971,0.122824,0.000398,-0.000331,0.000259,-1.000000,0.038743,0.137661,0.300327,0.215465,0.140688,0.428311,0.168505,0.141475,0.560918,-0.122299,0.143281,0.486975,-0.123431,0.141702,0.557714,0.231199,0.121940,0.562601,0.039323,0.124771,0.299050,0.039117,0.124103,0.380519,0.039074,0.126254,0.223224,0.196022,0.127540,0.218654,-0.287255,0.379715,0.111768,0.197617,0.130558,0.380884,0.197838,0.129425,0.298299,-0.107825,0.131958,0.225600,-0.107593,0.132725,0.377922,-0.107876,0.132158,0.298578,,,,,,,,,,,,,0.093796,0.397638,-0.103819,-0.026539,0.323259,0.005894,0.049515,0.394905,-0.112633,0.024790,0.311039,0.048557,0.008768,0.356703,0.028877,-0.301101,0.509363,-0.001587,-0.347380,0.518400,-0.004671,-0.379892,0.475065,0.032862,-0.425073,0.481092,0.076257,-0.477244,0.478048,0.036735
17,0.070833,-0.843608,0.141802,-0.149106,-0.495968,-0.031196,0.285608,0.101094,-0.813473,-0.193218,0.144513,-0.529193,-0.318231,0.378434,0.122466,0.000414,-0.000328,0.000270,-1.000000,0.038739,0.137661,0.300328,0.215449,0.140687,0.428313,0.168512,0.141482,0.560916,-0.122299,0.143296,0.486975,-0.123433,0.141710,0.557711,0.231188,0.121945,0.562610,0.039332,0.124779,0.299049,0.039108,0.124112,0.380512,0.039074,0.126252,0.223219,0.196019,0.127537,0.218654,-0.287356,0.380232,0.111434,0.197614,0.130551,0.380885,0.197831,0.129426,0.298297,-0.107832,0.131963,0.225605,-0.107599,0.132718,0.377928,-0.107882,0.132147,0.298578,,,,,,,,,,,,,0.094883,0.398523,-0.104664,-0.025593,0.324524,0.005179,0.050640,0.395790,-0.113519,0.025736,0.312307,0.047848,0.009743,0.357955,0.028051,-0.301296,0.509808,-0.002026,-0.347578,0.518797,-0.005041,-0.380067,0.475488,0.032541,-0.425218,0.481500,0.075941,-0.477397,0.478454,0.036407
18,0.075000,-0.842925,0.142641,-0.148755,-0.496994,-0.030332,0.287159,0.100420,-0.813212,-0.193497,0.144686,-0.529444,-0.318331,0.378963,0.122124,0.000406,-0.000319,0.000272,-1.000000,0.038741,0.137667,0.300314,0.215440,0.140690,0.428306,0.168508,0.141490,0.560902,-0.122293,0.143299,0.486955,-0.123436,0.141710,0.557697,0.231183,0.121941,0.562598,0.039336,0.124778,0.299035,0.039115,0.124116,0.380504,0.039070,0.126255,0.223207,0.195996,0.127539,0.218645,-0.287500,0.380763,0.111097,0.197607,0.130559,0.380879,0.197824,0.129426,0.298288,-0.107834,0.131967,0.225587,-0.107606,0.132716,0.377920,-0.107887,0.132159,0.298578,,,,,,,,,,,,,0.096024,0.399390,-0.105525,-0.024658,0.325916,0.004447,0.051800,0.396687,-0.114432,0.026699,0.313611,0.047125,0.010770,0.359211,0.027208,-0.301525,0.510250,-0.002440,-0.347824,0.519229,-0.005485,-0.380257,0.475953,0.032160,-0.425393,0.481938,0.075588,-0.477550,0.478851,0.036083
19,0.079167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.083333,-0.841406,0.143379,-0.148833,-0.499327,-0.028445,0.290235,0.099082,-0.812627,-0.194114,0.144909,-0.530055,-0.318504,0.380009,0.121449,0.000483,-0.000311,0.000261,-1.000000,0.038742,0.137639,0.300288,0.215425,0.140683,0.428284,0.168528,0.141496,0.560870,-0.122284,0.143303,0.486923,-0.123439,0.141711,0.557667,0.231164,0.121968,0.562585,0.039349,0.124785,0.299000,0.039130,0.124127,0.380476,0.039064,0.126262,0.223178,0.195980,0.127535,0.218625,-0.287764,0.381762,0.110332,0.197584,0.130558,0.380858,0.197794,0.129439,0.298270,-0.107833,0.131978,0.225564,-0.107610,0.132714,0.377904,-0.107891,0.132156,0.298557,,,,,,,,,,,,,0.098317,0.401122,-0.107333,-0.022609,0.328505,0.002928,0.054049,0.398412,-0.116314,0.028646,0.316290,0.045660,0.012905,0.361763,0.025518,-0.302000,0.511155,-0.003341,-0.348283,0.520017,-0.006333,-0.380603,0.476760,0.031434,-0.425723,0.482783,0.074820,-0.477941,0.479620,0.035417
21,0.087500,-0.840640,0.143506,-0.149012,-0.500525,-0.027453,0.291723,0.098411,-0.812296,-0.194436,0.145116,-0.530387,-0.318607,0.380544,0.121087,-0.000166,-0.000306,0.000427,-1.000000,0.038745,0.137847,0.300261,0.215428,0.140685,0.428279,0.168493,0.141081,0.560764,-0.122273,0.143303,0.486908,-0.123426,0.141702,0.557654,0.231172,0.121952,0.562591,0.039357,0.124771,0.298981,0.039138,0.124126,0.380466,0.039075,0.126258,0.223164,0.195979,0.127536,0.218621,-0.287969,0.382261,0.109964,0.197589,0.130560,0.380852,0.197800,0.129431,0.298271,-0.107831,0.131968,0.225550,-0.107610,0.132721,0.377894,-0.107888,0.132142,0.298549,,,,,,,,,,,,,0.099430,0.401938,-0.108288,-0.021544,0.329675,0.002160,0.055189,0.399283,-0.117256,0.029654,0.317586,0.044957,0.013961,0.363046,0.024637,-0.302271,0.511603,-0.003838,-0.348509,0.520395,-0.006776,-0.380830,0.477206,0.031007,-0.425916,0.483220,0.074439,-0.478133,0.479983,0.035074
22,0.091667,,,,,,,,-0.812169,-0.194307,0.145359,-0.530563,-0.318860,0.380980,0.120749,-0.000143,-0.000306,0.000405,-1.000000,0.038752,0.137833,0.300260,0.215435,0.140684,0.428282,0.168500,0.141083,0.560762,-0.122262,0.143290,0.486908,-0.123415,0.141692,0.557652,0.231175,0.121959,0.562587,0.039374,0.124768,0.298978,0.039145,0.124120,0.380460,0.039092,0.126252,0.223165,0.196000,0.127532,0.218626,-0.288152,0.382742,0.109636,0.197593,0.130561,0.380855,0.197815,0.129439,0.298273,-0.107830,0.131960,0.225546,-0.107599,0.132718,0.377901,-0.107885,0.132138,0.298555,,,,,,,,,,,,,0.100555,0.402765,-0.109237,-0.020520,0.330943,0.001389,0.056344,0.400178,-0.118196,0.030691,0.318892,0.044229,0.014986,0.364368,0.023750,-0.302494,0.511955,-0.004249,-0.348756,0.520784,-0.007187,-0.381064,0.477612,0.030621,-0.426141,0.483675,0.074091,-0.478358,0.480424,0.034692
23,0.095833,,,,,,,,,,,,,,,,,,,,,,0.215455,0.140674,0.428304,0.168518,0.141063,0.560785,-0.122247,0.143267,0.486923,-0.123403,0.141670,0.557673,0.231185,0.121940,0.562597,0.039390,0.124746,0.298994,0.039161,0.124101,0.380475,0.039103,0.126227,0.223173,0.196013,0.127523,0.218643,-0.288374,0.383245,0.109310,0.197613,0.130546,0.380877,0.197826,0.129416,0.298292,-0.107815,0.131914,0.225551,-0.107600,0.132694,0.377909,-0.107874,0.132129,0.298575,,,,,,,,,,,,,0.101700,0.403621,-0.110170,-0.019557,0.332322,0.000684,0.057461,0.401060,-0.119139,0.031729,0.320178,0.043483,0.016027,0.365639,0.022941,-0.302739,0.512321,-0.004668,-0.349055,0.521200,-0.007648,-0.381305,0.478021,0.030226,-0.426374,0.484107,0.073761,-0.478590,0.480842,0.034319
24,0.100000,-0.838474,0.144471,-0.148785,-0.503937,-0.024534,0.296243,0.096400,-0.811736,-0.194331,0.145834,-0.531087,-0.319320,0.381920,0.120086,0.000345,-0.000291,0.000230,-1.000000,0.038792,0.137651,0.300313,0.215469,0.140676,0.428321,0.168569,0.141445,0.560893,-0.122237,0.143244,0.486941,-0.123400,0.141651,0.557692,0.231196,0.121914,0.562616,0.039398,0.124722,0.299021,0.039168,0.124082,0.380494,0.039116,0.126217,0.223194,0.196026,0.127504,0.218656,-0.288614,0.383682,0.108943,0.197627,0.130549,0.380898,0.197841,0.129400,0.298319,-0.107802,0.131902,0.225567,-0.107582,0.132707,0.377934,-0.107863,0.132116,0.298595,,,,,,,,,,,,,0.102804,0.404457,-0.111089,-0.018509,0.333510,-0.000088,0.058537,0.401865,-0.120079,0.032723,0.321460,0.042760,0.017101,0.366889,0.022111,-0.303021,0.512688,-0.005112,-0.349318,0.521571,-0.008042,-0.381553,0.478399,0.029864,-0.426605,0.484574,0.073375,-0.478876,0.481259,0.033961
25,0.104167,-0.837807,0.144854,-0.148325,-0.505072,-0.023536,0.297748,0.095743,-0.811606,-0.194230,0.146036,-0.531266,-0.319604,0.382339,0.119733,0.000409,-0.000289,0.000212,-1.000000,0.038808,0.137614,0.300328,0.215482,0.140662,0.428339,0.168593,0.141445,0.560916,-0.122229,0.143224,0.486952,-0.123385,0.141643,0.557705,0.231214,0.121919,0.562629,0.039405,0.124712,0.299033,0.039175,0.124071,0.380517,0.039126,0.126212,0.223204,0.196041,0.127511,0.218670,-0.288864,0.384117,0.108580,0.197642,0.130542,0.380914,0.197862,0.129399,0.298329,-0.107793,0.131888,0.225580,-0.107569,0.132693,0.377944,-0.107852,0.132113,0.298606,,,,,,,,,,,,,0.103856,0.405291,-0.112033,-0.017524,0.334868,-0.000825,0.059600,0.402685,-0.121044,0.033745,0.322742,0.041996,0.018189,0.368113,0.021276,-0.303292,0.513035,-0.005537,-0.349575,0.521927,-0.008474,-0.381827,0.478798,0.029458,-0.426872,0.484991,0.073018,-0.479175,0.481676,0.033580
26,0.108333,-0.837133,0.144303,-0.148978,-0.506153,-0.022448,0.299101,0.095000,-0.811561,-0.194140,0.146245,-0.531311,-0.319900,0.382757,0.119322,0.000345,-0.000297,0.000204,-1.000000,0.038815,0.137637,0.300319,0.215510,0.140673,0.428323,0.168587,0.141423,0.560898,-0.122226,0.143218,0.486951,-0.123379,0.141636,0.557700,0.231234,0.121920,0.562616,0.039409,0.124710,0.299019,0.039187,0.124060,0.380505,0.039140,0.126209,0.223204,0.196055,0.127517,0.218663,-0.289139,0.384582,0.108265,0.197662,0.130553,0.380906,0.197883,0.129403,0.298320,-0.107783,0.131887,0.225580,-0.107563,0.132697,0.377940,-0.107833,0.132110,0.298594,,,,,,,,,,,,,0.104909,0.406183,-0.113039,-0.016398,0.335886,-0.001694,0.060675,0.403519,-0.122044,0.034806,0.324013,0.041196,0.019236,0.369339,0.020389,-0.303555,0.513410,-0.005966,-0.349865,0.522334,-0.008919,-0.382125,0.479221,0.029020,-0.427148,0.485441,0.072601,-0.479442,0.482114,0.033207
27,0.112500,-0.836450,0.143625,-0.149703,-0.507260,-0.021371,0.300455,0.094257,-0.811574,-0.193868,0.146503,-0.531320,-0.320259,0.383124,0.118929,0.000672,-0.000326,0.000251,-1.000000,0.038792,0.137485,0.300316,0.215435,0.140576,0.428338,0.168584,0.141438,0.560885,-0.122218,0.143223,0.486946,-0.123369,0.141647,0.557691,0.231244,0.121925,0.562602,0.039406,0.124715,0.299016,0.039190,0.124069,0.380493,0.039146,0.126217,0.223194,0.196063,0.127520,0.218649,-0.289474,0.384963,0.107901,0.197665,0.130551,0.380889,0.197889,0.129406,0.298306,-0.107777,0.131897,0.225579,-0.107551,0.132706,0.377927,-0.107841,0.132114,0.298580,,,,,,,,,,,,,0.105932,0.407051,-0.114050,-0.015292,0.336869,-0.002561,0.061688,0.404386,-0.123025,0.035865,0.325310,0.040383,0.020240,0.370577,0.019454,-0.303847,0.513753,-0.006366,-0.350130,0.522698,-0.009357,-0.382436,0.479604,0.028614,-0.427436,0.485875,0.072212,-0.479717,0.482585,0.032805
28,0.116667,-0.835811,0.143527,-0.149651,-0.508355,-0.020357,0.301879,0.093550,-0.811417,-0.193695,0.146715,-0.531563,-0.320597,0.383601,0.118557,0.000470,-0.000366,0.000165,-1.000000,0.038797,0.137617,0.300289,0.215507,0.140685,0.428299,0.168569,0.141446,0.560874,-0.122239,0.143247,0.486939,-0.123379,0.141664,0.557683,0.231329,0.122017,0.562519,0.039399,0.124734,0.299003,0.039177,0.124084,0.380485,0.039130,0.126222,0.223191,0.196058,0.127536,0.218638,-0.289822,0.385426,0.107534,0.197658,0.130556,0.380879,0.197879,0.129409,0.298294,-0.107783,0.131918,0.225572,-0.107556,0.132699,0.377913,-0.107841,0.132127,0.298563,,,,,,,,,,,,,0.106927,0.407886,-0.115047,-0.014306,0.338044,-0.003381,0.062660,0.405238,-0.123989,0.036902,0.326588,0.039587,0.021255,0.371804,0.018546,-0.304154,0.514125,-0.006826,-0.350449,0.523104,-0.009823,-0.382723,0.480038,0.028190,-0.427739,0.486357,0.071770,-0.480041,0.483071,0.032388
29,0.120833,-0.835255,0.143357,-0.149535,-0.509350,-0.019325,0.303264,0.092840,-0.811015,-0.193345,0.146798,-0.532281,-0.320994,0.384160,0.118367,0.000547,-0.000375,0.000166,-1.000000,0.038776,0.137592,0.300282,0.215481,0.140676,0.428290,0.168551,0.141470,0.560876,-0.122254,0.143254,0.486934,-0.123400,0.141674,0.557674,0.231321,0.122026,0.562503,0.039374,0.124743,0.299001,0.039152,0.124104,0.380477,0.039112,0.126234,0.223183,0.196036,0.127536,0.218625,-0.290200,0.385823,0.107200,0.197637,0.130552,0.380873,0.197857,0.129420,0.298277,-0.107800,0.131922,0.225566,-0.107581,0.132698,0.377901,-0.107853,0.132139,0.298556,,,,,,,,,,,,,0.107896,0.408762,-0.116091,-0.013307,0.339183,-0.004177,0.063622,0.406134,-0.124975,0.037884,0.327835,0.038824,0.022286,0.373014,0.017669,-0.304479,0.514481,-0.007268,-0.350723,0.523450,-0.010227,-0.383057,0.480422,0.027812,-0.428099,0.486892,0.071350,-0.480390,0.483523,0.031972
30,0.125000,-0.834733,0.143285,-0.149120,-0.510347,-0.018290,0.304697,0.092141,-0.810869,-0.193053,0.147024,-0.532547,-0.321380,0.384603,0.118042,0.000359,-0.000309,0.000243,-1.000000,0.038757,0.137677,0.300287,0.215462,0.140699,0.428274,0.168526,0.141471,0.560876,-0.122283,0.143281,0.486927,-0.123425,0.141689,0.557668,0.231185,0.121945,0.562582,0.039353,0.124774,0.299001,0.039129,0.124112,0.380474,0.039084,0.126253,0.223180,0.196017,0.127536,0.218621,-0.290605,0.386221,0.106830,0.197618,0.130557,0.380859,0.197835,0.129424,0.298271,-0.107825,0.131937,0.225556,-0.107601,0.132708,0.377888,-0.107887,0.132143,0.298547,,,,,,,,,,,,,0.108824,0.409698,-0.117154,-0.012340,0.340433,-0.004948,0.064557,0.407030,-0.125969,0.038876,0.329111,0.038046,0.023306,0.374198,0.016780,-0.304756,0.514812,-0.007685,-0.351030,0.523818,-0.010672,-0.383407,0.480849,0.027392,-0.428448,0.487358,0.070950,-0.480693,0.483974,0.031591
31,0.129167,-0.834192,0.142219,-0.149849,-0.511315,-0.017191,0.305924,0.091418,-0.810833,-0.192628,0.147188,-0.532710,-0.321834,0.384999,0.117708,0.000401,-0.000317,0.000261,-1.000000,0.038735,0.137665,0.300293,0.215439,0.140688,0.428279,0.168505,0.141483,0.560887,-0.122311,0.143295,0.486931,-0.123443,0.141699,0.557675,0.231179,0.121946,0.562580,0.039327,0.124771,0.299017,0.039104,0.124123,0.380485,0.039063,0.126255,0.223188,0.195996,0.127530,0.218616,-0.291024,0.386632,0.106526,0.197595,0.130557,0.380861,0.197813,0.129432,0.298275,-0.107850,0.131944,0.225556,-0.107613,0.132708,0.377900,-0.107893,0.132149,0.298549,,,,,,,,,,,,,0.109706,0.410576,-0.118176,-0.011269,0.341363,-0.005787,0.065429,0.407887,-0.126935,0.039883,0.330332,0.037259,0.024276,0.375350,0.015885,-0.305083,0.515133,-0.008092,-0.351348,0.524171,-0.011073,-0.383752,0.481253,0.027024,-0.428805,0.487807,0.070527,-0.481040,0.484465,0.031154
32,0.133333,-0.833653,0.141708,-0.149810,-0.512346,-0.016123,0.307278,0.090718,-0.810926,-0.192127,0.147412,-0.532688,-0.322331,0.385336,0.117303,0.000701,-0.000334,0.000317,-1.000000,0.038691,0.137528,0.300304,0.215344,0.140597,0.428302,0.168474,0.141487,0.560896,-0.122325,0.143309,0.486942,-0.123469,0.141716,0.557674,0.231161,0.121956,0.562587,0.039303,0.124790,0.299022,0.039085,0.124126,0.380500,0.039043,0.126264,0.223193,0.195980,0.127532,0.218625,-0.291457,0.386997,0.106220,0.197584,0.130555,0.380863,0.197795,0.129435,0.298276,-0.107855,0.131968,0.225571,-0.107627,0.132718,0.377896,-0.107904,0.132146,0.298548,,,,,,,,,,,,,0.110592,0.411479,-0.119204,-0.010279,0.342491,-0.006552,0.066303,0.408727,-0.127956,0.040900,0.331579,0.036427,0.025260,0.376530,0.014995,-0.305435,0.515437,-0.008518,-0.351663,0.524525,-0.011497,-0.384103,0.481660,0.026622,-0.429177,0.488241,0.070099,-0.481440,0.484984,0.030693
33,0.137500,-0.833164,0.140899,-0.150019,-0.513302,-0.015013,0.308568,0.089987,-0.810699,-0.191781,0.147548,-0.533120,-0.322746,0.385781,0.117029,0.000411,-0.000325,0.000277,-1.000000,0.038708,0.137666,0.300308,0.215424,0.140688,0.428285,0.168479,0.141484,0.560902,-0.122337,0.143303,0.486955,-0.123472,0.141713,0.557690,0.231156,0.121946,0.562594,0.039297,0.124783,0.299036,0.039082,0.124125,0.380505,0.039042,0.126265,0.223196,0.195980,0.127531,0.218621,-0.291898,0.387368,0.105892,0.197582,0.130549,0.380870,0.197796,0.129425,0.298279,-0.107871,0.131971,0.225578,-0.107623,0.132703,0.377896,-0.107907,0.132149,0.298553,,,,,,,,,,,,,0.111451,0.412399,-0.120253,-0.009249,0.343542,-0.007393,0.067151,0.409582,-0.128967,0.041936,0.332794,0.035597,0.026259,0.377727,0.014085,-0.305743,0.515717,-0.008930,-0.351984,0.524854,-0.011913,-0.384466,0.482050,0.026219,-0.429526,0.488699,0.069646,-0.481777,0.485388,0.030306
34,0.141667,-0.832740,0.140826,-0.149344,-0.514207,-0.013967,0.309951,0.089282,-0.810639,-0.191357,0.147736,-0.533310,-0.323203,0.386163,0.116673,-0.000216,-0.000361,0.000454,-1.000000,0.038700,0.137878,0.300283,0.215436,0.140696,0.428291,0.168481,0.141077,0.560758,-0.122329,0.143316,0.486954,-0.123466,0.141723,0.557697,0.231169,0.121944,0.562585,0.039299,0.124795,0.299036,0.039083,0.124137,0.380505,0.039047,0.126265,0.223202,0.195986,0.127535,0.218631,-0.292343,0.387758,0.105616,0.197591,0.130550,0.380867,0.197806,0.129433,0.298285,-0.107856,0.131976,0.225584,-0.107617,0.132714,0.377898,-0.107895,0.132158,0.298555,,,,,,,,,,,,,0.112301,0.413314,-0.121314,-0.008312,0.344781,-0.008165,0.068030,0.410476,-0.129975,0.042952,0.334007,0.034794,0.027257,0.378917,0.013200,-0.306058,0.516013,-0.009349,-0.352293,0.525181,-0.012365,-0.384856,0.482450,0.025785,-0.429878,0.489135,0.069224,-0.482138,0.485838,0.029859
35,0.145833,-0.832229,0.139886,-0.149725,-0.515179,-0.012883,0.311212,0.088557,-0.810190,-0.191100,0.147842,-0.534056,-0.323598,0.386690,0.116423,-0.000192,-0.000351,0.000450,-1.000000,0.038715,0.137866,0.300300,0.215445,0.140694,0.428308,0.168495,0.141080,0.560786,-0.122314,0.143309,0.486968,-0.123449,0.141726,0.557710,0.231167,0.121945,0.562606,0.039319,0.124782,0.299050,0.039100,0.124129,0.380520,0.039060,0.126271,0.223217,0.195994,0.127537,0.218644,-0.292792,0.388125,0.105313,0.197599,0.130559,0.380882,0.197816,0.129436,0.298295,-0.107845,0.131970,0.225596,-0.107612,0.132717,0.377925,-0.107897,0.132146,0.298574,,,,,,,,,,,,,0.113136,0.414211,-0.122361,-0.007303,0.345773,-0.009016,0.068842,0.411328,-0.130987,0.043942,0.335232,0.033987,0.028231,0.380064,0.012311,-0.306373,0.516282,-0.009755,-0.352687,0.525559,-0.013015,-0.385188,0.482763,0.025394,-0.430244,0.489558,0.068797,-0.482513,0.486276,0.029376
36,0.150000,-0.831764,0.139211,-0.149540,-0.516166,-0.011796,0.312511,0.087883,-0.809958,-0.190577,0.147951,-0.534564,-0.324089,0.387143,0.116149,0.000418,-0.000322,0.000262,-1.000000,0.038743,0.137661,0.300338,0.215453,0.140690,0.428329,0.168512,0.141489,0.560923,-0.122298,0.143295,0.486980,-0.123433,0.141707,0.557723,0.231184,0.121949,0.562621,0.039340,0.124785,0.299065,0.039116,0.124121,0.380529,0.039079,0.126259,0.223222,0.196010,0.127547,0.218668,-0.293266,0.388542,0.105056,0.197616,0.130561,0.380899,0.197835,0.129437,0.298319,-0.107830,0.131964,0.225610,-0.107594,0.132725,0.377945,-0.107879,0.132160,0.298597,,,,,,,,,,,,,0.113908,0.415080,-0.123410,-0.006359,0.346837,-0.009782,0.069649,0.412182,-0.131981,0.044968,0.336421,0.033205,0.029194,0.381238,0.011431,-0.306707,0.516578,-0.010202,-0.353005,0.525858,-0.013464,-0.385573,0.483136,0.024976,-0.430634,0.490029,0.068356,-0.482864,0.486734,0.028856
37,0.154167,-0.831272,0.139316,-0.148437,-0.517247,-0.010787,0.313947,0.087248,-0.809653,-0.190345,0.147992,-0.535097,-0.324463,0.387565,0.115895,0.000661,-0.000331,0.000302,-1.000000,0.038742,0.137523,0.300354,0.215387,0.140591,0.428368,0.168533,0.141465,0.560930,-0.122266,0.143277,0.486983,-0.123414,0.141690,0.557734,0.231193,0.121934,0.562638,0.039363,0.124764,0.299065,0.039139,0.124104,0.380532,0.039095,0.126243,0.223228,0.196021,0.127532,0.218680,-0.293739,0.388924,0.104787,0.197627,0.130560,0.380912,0.197839,0.129424,0.298335,-0.107814,0.131952,0.225617,-0.107581,0.132709,0.377963,-0.107869,0.132159,0.298621,,,,,,,,,,,,,0.114723,0.415936,-0.124448,-0.005524,0.348150,-0.010455,0.070418,0.412979,-0.132998,0.045978,0.337652,0.032394,0.030151,0.382363,0.010560,-0.307049,0.516856,-0.010598,-0.353292,0.526109,-0.013917,-0.385917,0.483431,0.024560,-0.430987,0.490415,0.067942,-0.483176,0.487069,0.028442
38,0.158333,-0.830750,0.138681,-0.148088,-0.518356,-0.009711,0.315260,0.086574,-0.809442,-0.189811,0.147982,-0.535609,-0.324955,0.387992,0.115606,0.000482,-0.000379,0.000181,-1.000000,0.038774,0.137626,0.300326,0.215474,0.140687,0.428338,0.168561,0.141462,0.560916,-0.122251,0.143269,0.486972,-0.123398,0.141678,0.557727,0.231313,0.122024,0.562544,0.039383,0.124756,0.299046,0.039160,0.124103,0.380516,0.039112,0.126231,0.223211,0.196025,0.127531,0.218679,-0.294206,0.389269,0.104507,0.197636,0.130554,0.380910,0.197849,0.129429,0.298326,-0.107805,0.131943,0.225605,-0.107578,0.132708,0.377964,-0.107868,0.132144,0.298612,,,,,,,,,,,,,0.115479,0.416742,-0.125557,-0.004593,0.349200,-0.011228,0.071162,0.413769,-0.134001,0.046967,0.338840,0.031581,0.031117,0.383537,0.009657,-0.307337,0.517095,-0.011013,-0.353629,0.526415,-0.014406,-0.386291,0.483806,0.024087,-0.431374,0.490853,0.067458,-0.483567,0.487473,0.027941
39,0.162500,-0.830234,0.138013,-0.147943,-0.519400,-0.008692,0.316543,0.085867,-0.809253,-0.189611,0.148094,-0.535934,-0.325350,0.388360,0.115259,-0.000044,-0.000380,0.000325,-1.000000,0.038778,0.137786,0.300295,0.215481,0.140680,0.428333,0.168536,0.141074,0.560801,-0.122231,0.143261,0.486952,-0.123375,0.141673,0.557714,0.231309,0.122032,0.562540,0.039404,0.124754,0.299020,0.039163,0.124098,0.380494,0.039132,0.126229,0.223193,0.196026,0.127541,0.218672,-0.294695,0.389638,0.104212,0.197635,0.130556,0.380910,0.197849,0.129417,0.298312,-0.107797,0.131933,0.225602,-0.107577,0.132716,0.377958,-0.107865,0.132148,0.298607,,,,,,,,,,,,,0.116214,0.417540,-0.126653,-0.003669,0.350224,-0.012042,0.071884,0.414587,-0.135003,0.047903,0.340003,0.030780,0.032022,0.384694,0.008711,-0.307715,0.517360,-0.011481,-0.353945,0.526691,-0.014870,-0.386625,0.484092,0.023675,-0.431764,0.491209,0.067016,-0.483902,0.487821,0.027481
40,0.166667,-0.829778,0.137073,-0.148012,-0.520358,-0.007636,0.317773,0.085152,-0.809188,-0.189049,0.148234,-0.536192,-0.325876,0.388704,0.114901,-0.000045,-0.000369,0.000329,-1.000000,0.038775,0.137800,0.300272,0.215474,0.140694,0.428309,0.168521,0.141089,0.560779,-0.122231,0.143274,0.486926,-0.123379,0.141690,0.557688,0.231297,0.122040,0.562527,0.039399,0.124758,0.298995,0.039167,0.124116,0.380472,0.039126,0.126236,0.223175,0.196025,0.127556,0.218652,-0.295164,0.389965,0.103912,0.197624,0.130566,0.380881,0.197837,0.129443,0.298299,-0.107804,0.131935,0.225571,-0.107575,0.132721,0.377935,-0.107866,0.132159,0.298594,,,,,,,,,,,,,0.116936,0.418370,-0.127764,-0.002745,0.351160,-0.012856,0.072607,0.415452,-0.136004,0.048858,0.341189,0.029948,0.032920,0.385837,0.007827,-0.308085,0.517611,-0.011946,-0.354240,0.526946,-0.015305,-0.387038,0.484447,0.023217,-0.432169,0.491625,0.066530,-0.484279,0.488240,0.026975
41,0.170833,-0.829465,0.137103,-0.146684,-0.521224,-0.006635,0.319089,0.084492,-0.809070,-0.188666,0.148322,-0.536482,-0.326351,0.389037,0.114573,0.000519,-0.000380,0.000169,-1.000000,0.038783,0.137628,0.300270,0.215452,0.140706,0.428303,0.168642,0.141480,0.560812,-0.122239,0.143284,0.486913,-0.123395,0.141692,0.557671,0.231287,0.122054,0.562518,0.039392,0.124757,0.298976,0.039159,0.124114,0.380460,0.039119,0.126241,0.223156,0.196003,0.127556,0.218642,-0.295720,0.390365,0.103602,0.197612,0.130573,0.380864,0.197822,0.129465,0.298286,-0.107812,0.131934,0.225557,-0.107583,0.132732,0.377930,-0.107891,0.132174,0.298580,,,,,,,,,,,,,0.117632,0.419225,-0.128852,-0.001935,0.352384,-0.013543,0.073278,0.416265,-0.137008,0.049793,0.342312,0.029122,0.033844,0.386931,0.006975,-0.308438,0.517834,-0.012373,-0.354579,0.527214,-0.015750,-0.387418,0.484735,0.022800,-0.432576,0.491985,0.066110,-0.484695,0.488600,0.026518
