Time,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,w,x,y,z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
4.741667,-0.093523,0.139288,0.273271,-0.475527,-0.835446,-0.135124,0.240096,0.180055,0.174198,0.267293,-0.286137,-0.584348,0.237540,-0.721275,0.038995,0.138843,0.300072,-0.999998,-0.001758,0.000694,0.000450,0.038917,0.128004,0.380371,0.037554,0.168272,0.229556,,,,0.038393,0.142423,0.300169,0.186251,0.210965,0.247068,-0.108843,0.165050,0.232767,0.197025,0.154392,0.303033,-0.108115,0.136334,0.298908,0.197772,0.131476,0.381015,-0.107775,0.133748,0.378079,,,,0.170727,0.175705,0.294363,,,,,,,,,,,,,,,,,,,,,
4.745833,-0.092990,0.139366,0.272710,-0.473101,-0.834595,-0.138814,0.245675,0.179837,0.174490,0.267938,-0.286752,-0.583014,0.236494,-0.722453,0.039011,0.138824,0.300058,-0.999998,-0.001712,0.000696,0.000440,0.038927,0.128103,0.380341,0.037680,0.168291,0.229466,,,,0.038437,0.142597,0.300139,0.186294,0.210976,0.247179,-0.108770,0.165288,0.232493,0.197087,0.154318,0.303092,-0.108030,0.136911,0.298933,0.197801,0.131434,0.380981,-0.107771,0.133728,0.378059,,,,0.170816,0.175648,0.294443,,,,,,,,,,,,,,,,,,,,,
4.750000,-0.092609,0.139330,0.272189,-0.470520,-0.833876,-0.142030,0.251175,0.180295,0.174171,0.267601,-0.285379,-0.585769,0.237004,-0.720599,0.039011,0.138804,0.300054,-0.999998,-0.001657,0.000690,0.000430,0.038933,0.128243,0.380324,0.037772,0.168455,0.229423,,,,0.038501,0.142845,0.300143,0.186421,0.210907,0.247245,-0.108677,0.165518,0.232217,0.197146,0.154264,0.303127,-0.108090,0.137618,0.298992,0.197815,0.131422,0.380967,-0.107767,0.133722,0.378037,,,,0.170929,0.175549,0.294487,,,,,,,,,,,,,,,,,,,,,
4.754167,-0.092536,0.139446,0.271976,-0.468281,-0.833427,-0.144954,0.255148,0.180454,0.174088,0.267595,-0.284689,-0.586103,0.236913,-0.720630,0.039048,0.138565,0.300069,-0.999999,-0.000962,0.000720,0.000253,0.038968,0.128388,0.380300,0.037934,0.168754,0.229406,,,,0.038558,0.143239,0.300164,0.186559,0.210951,0.247323,-0.108579,0.165713,0.231892,0.197238,0.154157,0.303097,-0.108088,0.138360,0.299024,0.197851,0.131387,0.380953,-0.107744,0.133682,0.378030,,,,0.171055,0.175457,0.294468,,,,,,,,,,,,,,,,,,,,,
4.758333,-0.092679,0.139374,0.271760,-0.465859,-0.833121,-0.146753,0.259515,0.180544,0.174026,0.267494,-0.284036,-0.586164,0.237028,-0.720801,0.039046,0.138541,0.300061,-0.999999,-0.000900,0.000718,0.000244,0.038977,0.128563,0.380303,0.038016,0.169241,0.229419,,,,0.038604,0.143713,0.300201,0.186736,0.210933,0.247337,-0.108531,0.165941,0.231640,0.197318,0.154081,0.303032,-0.107996,0.139195,0.299061,0.197849,0.131375,0.380947,-0.107773,0.133648,0.378020,,,,0.171170,0.175369,0.294410,,,,,,,,,,,,,,,,,,,,,
4.762500,-0.093006,0.139327,0.271688,-0.463944,-0.832405,-0.147018,0.265035,0.180705,0.173971,0.267415,-0.283434,-0.586120,0.236896,-0.721116,0.039058,0.138521,0.300034,-0.999999,-0.000834,0.000725,0.000236,0.039008,0.128713,0.380281,0.038067,0.169808,0.229467,,,,0.038650,0.144166,0.300234,0.186930,0.210830,0.247273,-0.108477,0.166028,0.231356,0.197409,0.153993,0.302944,-0.107922,0.139946,0.299071,0.197872,0.131385,0.380916,-0.107759,0.133651,0.377994,,,,0.171291,0.175310,0.294320,,,,,,,,,,,,,,,,,,,,,
4.766667,-0.093677,0.138716,0.271650,-0.461874,-0.831385,-0.144497,0.273117,0.180883,0.173916,0.267395,-0.282954,-0.585948,0.236492,-0.721577,0.039050,0.138540,0.300013,-0.999999,-0.000827,0.000729,0.000225,0.038995,0.128931,0.380272,0.038142,0.170064,0.229422,,,,0.038648,0.144631,0.300271,0.187129,0.210760,0.247244,-0.108393,0.166240,0.231148,0.197472,0.153937,0.302889,-0.107995,0.140834,0.299135,0.197872,0.131404,0.380901,-0.107771,0.133629,0.377969,,,,0.171400,0.175275,0.294267,,,,,,,,,,,,,,,,,,,,,
4.770833,-0.094404,0.138735,0.272004,-0.460781,-0.830596,-0.143111,0.278046,0.180871,0.173821,0.267081,-0.282257,-0.585263,0.237063,-0.722219,0.039048,0.138504,0.299975,-1.000000,-0.000697,0.000672,0.000161,0.039000,0.129079,0.380255,0.038208,0.170305,0.229406,,,,0.038666,0.144856,0.300269,0.187284,0.210686,0.247202,-0.108362,0.166536,0.231052,0.197496,0.153937,0.302866,-0.107979,0.141292,0.299139,0.197889,0.131401,0.380876,-0.107762,0.133635,0.377951,,,,0.171488,0.175274,0.294242,,,,,,,,,,,,,,,,,,,,,
4.775000,-0.095347,0.138626,0.272444,-0.459573,-0.829988,-0.141239,0.282780,0.181006,0.173811,0.267125,-0.282126,-0.584867,0.236521,-0.722768,0.039044,0.138545,0.299973,-0.999999,-0.000797,0.000727,0.000227,0.038989,0.129127,0.380246,0.038232,0.170553,0.229436,,,,0.038652,0.144966,0.300282,0.187394,0.210678,0.247183,-0.108362,0.166768,0.231062,0.197523,0.153931,0.302861,-0.107928,0.141481,0.299117,0.197873,0.131411,0.380864,-0.107788,0.133654,0.377934,,,,0.171516,0.175314,0.294239,,,,,,,,,,,,,,,,,,,,,
4.779167,-0.096222,0.138622,0.272938,-0.458647,-0.829293,-0.139409,0.287196,0.181258,0.173885,0.267444,-0.282571,-0.584662,0.235184,-0.723196,0.039044,0.138570,0.299971,-0.999999,-0.000861,0.000727,0.000229,0.038991,0.129107,0.380242,0.038248,0.170768,0.229509,,,,0.038670,0.144989,0.300305,0.187425,0.210809,0.247262,-0.108366,0.166617,0.230974,0.197533,0.153928,0.302870,-0.107956,0.141507,0.299129,0.197883,0.131404,0.380869,-0.107772,0.133668,0.377926,,,,0.171556,0.175377,0.294267,,,,,,,,,,,,,,,,,,,,,
4.783333,-0.096851,0.138787,0.273393,-0.458016,-0.828157,-0.138826,0.291728,0.181321,0.173917,0.267491,-0.282544,-0.584123,0.234761,-0.723779,0.039013,0.138627,0.299989,-0.999999,-0.000987,0.000723,0.000239,0.038954,0.129158,0.380270,0.038212,0.170971,0.229599,,,,0.038634,0.145002,0.300345,0.187425,0.210971,0.247364,-0.108376,0.166113,0.230796,0.197511,0.153942,0.302889,-0.107973,0.141504,0.299135,0.197846,0.131417,0.380890,-0.107796,0.133690,0.377936,,,,0.171552,0.175462,0.294326,,,,,,,,,,,,,,,,,,,,,
4.787500,-0.097409,0.138787,0.273794,-0.456973,-0.827216,-0.138583,0.296117,0.181417,0.173982,0.267574,-0.282560,-0.583670,0.234235,-0.724309,0.039020,0.138830,0.299979,-0.999998,-0.001616,0.000700,0.000423,0.038966,0.129137,0.380288,0.038198,0.170965,0.229626,,,,0.038622,0.144991,0.300370,0.187420,0.211118,0.247413,-0.108372,0.166013,0.230811,0.197524,0.154036,0.302920,-0.108139,0.140942,0.299052,0.197863,0.131436,0.380925,-0.107789,0.133709,0.377955,,,,0.171547,0.175569,0.294346,,,,,,,,,,,,,,,,,,,,,
4.791667,-0.097661,0.138614,0.273899,-0.454741,-0.828014,-0.141648,0.295871,0.180947,0.174377,0.267994,-0.283642,-0.581182,0.233727,-0.726048,0.038978,0.138909,0.299990,-0.999998,-0.001785,0.000696,0.000437,0.038906,0.129149,0.380309,0.038159,0.171016,0.229667,,,,0.038564,0.145003,0.300382,0.187380,0.211200,0.247422,-0.108403,0.165863,0.230784,0.197476,0.154104,0.302947,-0.108176,0.140864,0.299051,0.197803,0.131453,0.380934,-0.107845,0.133715,0.377980,,,,0.171475,0.175716,0.294384,,,,,,,,,,,,,,,,,,,,,
4.795833,-0.098393,0.138559,0.274474,-0.453866,-0.827752,-0.141461,0.298029,0.180962,0.174486,0.268102,-0.283783,-0.580955,0.233319,-0.726306,0.038976,0.138887,0.299993,-0.999998,-0.001745,0.000690,0.000432,0.038901,0.129157,0.380314,0.038159,0.171154,0.229704,,,,0.038546,0.145052,0.300387,0.187408,0.211182,0.247390,-0.108382,0.165391,0.230600,0.197478,0.154188,0.302976,-0.108173,0.140884,0.299048,0.197804,0.131466,0.380946,-0.107846,0.133717,0.377989,,,,0.171468,0.175824,0.294424,,,,,,,,,,,,,,,,,,,,,
4.800000,-0.099097,0.138572,0.275248,-0.453304,-0.827572,-0.141691,0.299273,0.180942,0.174605,0.268148,-0.283819,-0.580880,0.233199,-0.726391,0.038961,0.138878,0.300000,-0.999998,-0.001716,0.000683,0.000444,0.038889,0.129181,0.380324,0.038150,0.171155,0.229703,,,,0.038522,0.145095,0.300383,0.187440,0.211200,0.247368,-0.108374,0.165385,0.230591,0.197463,0.154338,0.303013,-0.108180,0.140932,0.299061,0.197777,0.131479,0.380958,-0.107858,0.133733,0.378006,,,,0.171428,0.175945,0.294431,,,,,,,,,,,,,,,,,,,,,
4.804167,-0.099612,0.138538,0.275914,-0.452754,-0.827158,-0.142134,0.301034,0.180929,0.174703,0.268136,-0.283770,-0.580966,0.233275,-0.726317,0.038965,0.138878,0.300011,-0.999998,-0.001741,0.000681,0.000441,0.038894,0.129205,0.380344,0.038150,0.171133,0.229707,,,,0.038519,0.145139,0.300375,0.187437,0.211291,0.247364,-0.108376,0.165617,0.230686,0.197449,0.154463,0.303055,-0.108161,0.140938,0.299071,0.197792,0.131486,0.380959,-0.107847,0.133710,0.378022,,,,0.171432,0.176031,0.294436,,,,,,,,,,,,,,,,,,,,,
4.808333,-0.100054,0.138175,0.276402,-0.451786,-0.826529,-0.141949,0.304286,0.180891,0.174799,0.268170,-0.283768,-0.581261,0.233354,-0.726056,0.038981,0.138850,0.300032,-0.999998,-0.001710,0.000688,0.000429,0.038908,0.129189,0.380356,0.038148,0.171249,0.229757,,,,0.038546,0.145183,0.300387,0.187475,0.211251,0.247348,-0.108382,0.165632,0.230710,0.197444,0.154527,0.303096,-0.108169,0.141011,0.299104,0.197797,0.131479,0.380969,-0.107839,0.133698,0.378038,,,,0.171453,0.176058,0.294459,,,,,,,,,,,,,,,,,,,,,
4.812500,-0.100486,0.138101,0.277021,-0.451109,-0.825920,-0.142180,0.306826,0.181003,0.174587,0.267487,-0.282638,-0.583583,0.235186,-0.724040,0.038995,0.138819,0.300042,-0.999998,-0.001667,0.000689,0.000429,0.038934,0.129202,0.380355,0.038155,0.171330,0.229805,,,,0.038576,0.145218,0.300373,0.187415,0.211438,0.247424,-0.108376,0.165768,0.230752,0.197447,0.154595,0.303144,-0.108179,0.141099,0.299143,0.197830,0.131452,0.380964,-0.107803,0.133687,0.378038,,,,0.171479,0.176106,0.294474,,,,,,,,,,,,,,,,,,,,,
4.816667,-0.100642,0.138155,0.277697,-0.450661,-0.825396,-0.143721,0.308171,0.180967,0.174660,0.267491,-0.282512,-0.584068,0.235331,-0.723651,0.039029,0.138570,0.300074,-0.999999,-0.000936,0.000728,0.000258,0.038954,0.129214,0.380359,0.038161,0.171307,0.229787,,,,0.038619,0.145229,0.300362,0.187418,0.211472,0.247434,-0.108387,0.166044,0.230883,0.197433,0.154677,0.303174,-0.108164,0.141149,0.299153,0.197845,0.131448,0.380972,-0.107786,0.133678,0.378043,,,,0.171511,0.176113,0.294477,,,,,,,,,,,,,,,,,,,,,
4.820833,-0.100767,0.138059,0.278361,-0.450054,-0.824977,-0.145155,0.309506,0.181016,0.174686,0.267495,-0.282235,-0.584608,0.235337,-0.723321,0.039049,0.138550,0.300064,-0.999999,-0.000905,0.000725,0.000248,0.038995,0.129211,0.380342,0.038171,0.171296,0.229775,,,,0.038668,0.145230,0.300337,0.187392,0.211568,0.247446,-0.108377,0.166074,0.230860,0.197431,0.154736,0.303185,-0.108150,0.141199,0.299170,0.197880,0.131434,0.380943,-0.107768,0.133667,0.378030,,,,0.171560,0.176133,0.294481,,,,,,,,,,,,,,,,,,,,,
4.825000,-0.100813,0.138082,0.279079,-0.449694,-0.824415,-0.146661,0.310816,0.181066,0.174718,0.267510,-0.281930,-0.585160,0.235275,-0.723014,0.039054,0.138489,0.300045,-1.000000,-0.000728,0.000664,0.000187,0.039016,0.129208,0.380331,0.038173,0.171332,0.229775,,,,0.038691,0.145226,0.300320,0.187385,0.211571,0.247461,-0.108378,0.165983,0.230811,0.197444,0.154803,0.303203,-0.108151,0.141226,0.299168,0.197892,0.131436,0.380930,-0.107758,0.133662,0.378022,,,,0.171587,0.176144,0.294496,,,,,,,,,,,,,,,,,,,,,
4.829167,-0.100161,0.139280,0.280159,-0.450524,-0.824289,-0.152171,0.307280,0.181262,0.174791,0.267778,-0.282021,-0.585902,0.234443,-0.722648,0.039078,0.138504,0.300049,-0.999999,-0.000793,0.000728,0.000248,0.039040,0.129190,0.380318,0.038185,0.171305,0.229767,,,,0.038715,0.145184,0.300310,0.187348,0.211680,0.247516,-0.108359,0.165929,0.230796,0.197457,0.154852,0.303215,-0.108133,0.141164,0.299156,0.197917,0.131419,0.380925,-0.107738,0.133662,0.378014,,,,0.171627,0.176148,0.294499,,,,,,,,,,,,,,,,,,,,,
4.833333,-0.100083,0.139286,0.280955,-0.450251,-0.823660,-0.153753,0.308576,0.181044,0.174822,0.267544,-0.281502,-0.585782,0.235416,-0.722631,0.039076,0.138501,0.300055,-0.999999,-0.000789,0.000740,0.000256,0.039034,0.129187,0.380322,0.038169,0.171236,0.229747,,,,0.038712,0.145151,0.300316,0.187267,0.211837,0.247607,-0.108359,0.165811,0.230788,0.197433,0.154915,0.303234,-0.108150,0.141075,0.299148,0.197910,0.131426,0.380938,-0.107761,0.133653,0.378023,,,,0.171609,0.176224,0.294558,,,,,,,,,,,,,,,,,,,,,
4.837500,-0.100325,0.140388,0.282586,-0.452268,-0.822122,-0.154111,0.309547,0.181036,0.174894,0.267583,-0.281347,-0.586119,0.235402,-0.722423,0.039074,0.138537,0.300054,-0.999999,-0.000868,0.000749,0.000238,0.039041,0.129181,0.380329,0.038175,0.171164,0.229722,,,,0.038707,0.145127,0.300336,0.187192,0.211975,0.247694,-0.108363,0.166043,0.230902,0.197418,0.154951,0.303250,-0.108142,0.140980,0.299136,0.197918,0.131426,0.380948,-0.107766,0.133647,0.378024,,,,0.171578,0.176298,0.294616,,,,,,,,,,,,,,,,,,,,,
4.841667,-0.099931,0.140937,0.283736,-0.452812,-0.821482,-0.157172,0.308910,0.181002,0.174976,0.267648,-0.281259,-0.586317,0.235310,-0.722326,0.039057,0.138542,0.300053,-0.999999,-0.000859,0.000744,0.000255,0.039014,0.129192,0.380333,0.038172,0.171127,0.229698,,,,0.038668,0.145164,0.300373,0.187133,0.212050,0.247752,-0.108367,0.166369,0.231026,0.197404,0.155008,0.303292,-0.108139,0.140998,0.299122,0.197885,0.131436,0.380952,-0.107775,0.133671,0.378022,,,,0.171529,0.176428,0.294709,,,,,,,,,,,,,,,,,,,,,
4.845833,-0.099692,0.141082,0.284511,-0.452542,-0.820566,-0.158604,0.311003,0.180696,0.175375,0.268261,-0.282426,-0.584506,0.234125,-0.723722,0.039050,0.138577,0.300041,-0.999999,-0.000919,0.000753,0.000256,0.038991,0.129225,0.380318,0.038189,0.171130,0.229661,,,,0.038646,0.145282,0.300391,0.187158,0.212024,0.247750,-0.108360,0.166594,0.231051,0.197412,0.155060,0.303296,-0.108137,0.141099,0.299114,0.197871,0.131442,0.380945,-0.107791,0.133669,0.378006,,,,0.171496,0.176533,0.294765,,,,,,,,,,,,,,,,,,,,,
4.850000,-0.099456,0.141035,0.285126,-0.451834,-0.819741,-0.159772,0.313597,0.180758,0.175425,0.268287,-0.282134,-0.584630,0.233878,-0.723816,0.039015,0.138801,0.300005,-0.999998,-0.001585,0.000713,0.000422,0.038955,0.129277,0.380313,0.038205,0.171160,0.229617,,,,0.038614,0.145432,0.300419,0.187173,0.212037,0.247739,-0.108350,0.166807,0.231039,0.197426,0.155092,0.303289,-0.108148,0.141305,0.299117,0.197855,0.131476,0.380952,-0.107811,0.133683,0.378002,,,,0.171467,0.176625,0.294795,,,,,,,,,,,,,,,,,,,,,
4.854167,-0.099110,0.140938,0.285615,-0.450819,-0.818996,-0.161269,0.316228,0.180799,0.175464,0.268270,-0.281901,-0.584656,0.233773,-0.723920,0.039009,0.138804,0.299992,-0.999998,-0.001613,0.000696,0.000425,0.038948,0.129315,0.380305,0.038226,0.171243,0.229617,,,,0.038621,0.145557,0.300452,0.187196,0.212097,0.247707,-0.108325,0.167010,0.231057,0.197442,0.155092,0.303248,-0.108148,0.141433,0.299104,0.197847,0.131469,0.380939,-0.107819,0.133678,0.377980,,,,0.171449,0.176703,0.294789,,,,,,,,,,,,,,,,,,,,,
4.858333,-0.098843,0.140835,0.286081,-0.449793,-0.818204,-0.162534,0.319080,0.180873,0.175480,0.268275,-0.281607,-0.584702,0.233564,-0.724064,0.038980,0.138728,0.299987,-0.999999,-0.001485,0.000664,0.000471,0.038918,0.129328,0.380305,0.038216,0.171381,0.229629,,,,0.038588,0.145684,0.300470,0.187260,0.212040,0.247683,-0.108350,0.167237,0.231110,0.197447,0.155138,0.303237,-0.108158,0.141516,0.299099,0.197819,0.131493,0.380943,-0.107844,0.133703,0.377970,,,,0.171434,0.176762,0.294789,,,,,,,,,,,,,,,,,,,,,
4.862500,-0.098209,0.139453,0.285501,-0.446114,-0.817954,-0.164066,0.324063,0.180957,0.175483,0.268286,-0.281396,-0.584730,0.233356,-0.724190,0.039003,0.138857,0.299971,-0.999998,-0.001773,0.000678,0.000425,0.038928,0.129346,0.380296,0.038215,0.171606,0.229683,,,,0.038595,0.145764,0.300484,0.187315,0.212047,0.247671,-0.108340,0.167156,0.231043,0.197467,0.155144,0.303223,-0.108144,0.141613,0.299104,0.197819,0.131493,0.380939,-0.107818,0.133696,0.377960,,,,0.171461,0.176799,0.294796,,,,,,,,,,,,,,,,,,,,,
4.866667,-0.097983,0.139192,0.285900,-0.444853,-0.817074,-0.164983,0.327532,0.180979,0.175509,0.268289,-0.281295,-0.584635,0.233280,-0.724331,0.038970,0.138721,0.299975,-0.999999,-0.001494,0.000657,0.000466,0.038909,0.129362,0.380298,0.038193,0.171688,0.229700,,,,0.038575,0.145819,0.300504,0.187391,0.211937,0.247680,-0.108349,0.167522,0.231172,0.197451,0.155143,0.303233,-0.108157,0.141692,0.299116,0.197802,0.131492,0.380942,-0.107824,0.133699,0.377970,,,,0.171471,0.176848,0.294805,,,,,,,,,,,,,,,,,,,,,
4.870833,-0.097751,0.138879,0.286196,-0.443269,-0.816286,-0.165913,0.331154,0.181056,0.175513,0.268327,-0.281177,-0.584553,0.233039,-0.724521,0.038975,0.138710,0.299972,-0.999999,-0.001476,0.000669,0.000475,0.038926,0.129365,0.380297,0.038197,0.171857,0.229756,,,,0.038586,0.145883,0.300490,0.187387,0.212069,0.247721,-0.108357,0.167722,0.231229,0.197469,0.155141,0.303247,-0.108156,0.141773,0.299133,0.197818,0.131468,0.380932,-0.107832,0.133685,0.377971,,,,0.171518,0.176862,0.294830,,,,,,,,,,,,,,,,,,,,,
4.875000,-0.097513,0.138721,0.286604,-0.441918,-0.815494,-0.167241,0.334230,0.181094,0.175552,0.268369,-0.281112,-0.584430,0.232853,-0.724705,0.038989,0.138827,0.299975,-0.999998,-0.001695,0.000692,0.000415,0.038920,0.129377,0.380302,0.038184,0.172053,0.229813,,,,0.038580,0.145963,0.300499,0.187400,0.212146,0.247782,-0.108369,0.168124,0.231359,0.197457,0.155170,0.303273,-0.108165,0.141896,0.299170,0.197814,0.131481,0.380937,-0.107836,0.133687,0.377987,,,,0.171552,0.176903,0.294844,,,,,,,,,,,,,,,,,,,,,
4.879167,-0.097390,0.138438,0.286914,-0.440281,-0.814661,-0.168015,0.338009,0.181334,0.175293,0.267765,-0.279924,-0.586160,0.234122,-0.723357,0.038998,0.138794,0.299983,-0.999998,-0.001611,0.000700,0.000404,0.038934,0.129371,0.380303,0.038173,0.172312,0.229896,,,,0.038606,0.146062,0.300521,0.187470,0.212160,0.247798,-0.108363,0.168408,0.231443,0.197472,0.155166,0.303278,-0.108173,0.142055,0.299211,0.197837,0.131467,0.380931,-0.107826,0.133672,0.377991,,,,0.171642,0.176916,0.294870,,,,,,,,,,,,,,,,,,,,,
4.883333,-0.097456,0.138002,0.287123,-0.438701,-0.813131,-0.167261,0.344069,0.181405,0.175311,0.267786,-0.279713,-0.586087,0.234070,-0.723515,0.039016,0.138627,0.300033,-0.999999,-0.001070,0.000735,0.000243,0.038940,0.129396,0.380320,0.038183,0.172557,0.229998,,,,0.038639,0.146162,0.300556,0.187478,0.212307,0.247880,-0.108355,0.168704,0.231556,0.197481,0.155179,0.303312,-0.108164,0.142236,0.299273,0.197843,0.131465,0.380959,-0.107822,0.133657,0.378013,,,,0.171732,0.176911,0.294888,,,,,,,,,,,,,,,,,,,,,
4.887500,-0.097120,0.137690,0.287490,-0.436960,-0.812761,-0.169554,0.346031,0.181538,0.175292,0.267824,-0.279428,-0.586118,0.233881,-0.723661,0.039041,0.138547,0.300060,-0.999999,-0.000918,0.000734,0.000218,0.038975,0.129403,0.380340,0.038201,0.172772,0.230078,,,,0.038664,0.146265,0.300578,0.187489,0.212450,0.247978,-0.108329,0.168982,0.231665,0.197493,0.155167,0.303330,-0.108148,0.142389,0.299332,0.197875,0.131446,0.380966,-0.107800,0.133637,0.378035,,,,0.171837,0.176870,0.294908,,,,,,,,,,,,,,,,,,,,,
4.891667,-0.096863,0.137715,0.287823,-0.435663,-0.811772,-0.171118,0.349203,0.181603,0.175299,0.267849,-0.279223,-0.586156,0.233825,-0.723727,0.039050,0.138551,0.300073,-0.999999,-0.000941,0.000728,0.000227,0.038983,0.129405,0.380351,0.038205,0.173009,0.230165,,,,0.038695,0.146348,0.300599,0.187591,0.212420,0.247994,-0.108357,0.169295,0.231776,0.197507,0.155153,0.303342,-0.108143,0.142537,0.299366,0.197878,0.131438,0.380978,-0.107795,0.133639,0.378038,,,,0.171921,0.176866,0.294915,,,,,,,,,,,,,,,,,,,,,
4.895833,-0.096723,0.137656,0.288210,-0.434365,-0.810606,-0.171820,0.353161,0.181719,0.175302,0.267891,-0.278962,-0.586236,0.233635,-0.723825,0.039069,0.138530,0.300065,-0.999999,-0.000882,0.000719,0.000215,0.039009,0.129436,0.380343,0.038216,0.173260,0.230237,,,,0.038707,0.146464,0.300588,0.187629,0.212519,0.248027,-0.108345,0.169572,0.231846,0.197530,0.155158,0.303324,-0.108122,0.142703,0.299375,0.197909,0.131443,0.380958,-0.107776,0.133644,0.378028,,,,0.172019,0.176869,0.294901,,,,,,,,,,,,,,,,,,,,,
4.900000,-0.096574,0.137695,0.288425,-0.432873,-0.809710,-0.173479,0.356226,0.181802,0.175347,0.267906,-0.278661,-0.586331,0.233597,-0.723876,0.039082,0.138590,0.300062,-0.999999,-0.000973,0.000719,0.000227,0.039013,0.129471,0.380333,0.038240,0.173485,0.230305,,,,0.038713,0.146598,0.300586,0.187724,0.212474,0.248003,-0.108330,0.169797,0.231880,0.197544,0.155169,0.303322,-0.108113,0.142843,0.299384,0.197905,0.131464,0.380947,-0.107761,0.133682,0.378022,,,,0.172080,0.176928,0.294908,,,,,,,,,,,,,,,,,,,,,
4.904167,-0.096436,0.137534,0.288676,-0.431237,-0.808842,-0.175075,0.359385,0.181959,0.175377,0.267964,-0.278316,-0.586581,0.233376,-0.723878,0.039094,0.138596,0.300055,-0.999999,-0.000954,0.000724,0.000229,0.039027,0.129498,0.380319,0.038257,0.173640,0.230347,,,,0.038740,0.146696,0.300601,0.187739,0.212589,0.248064,-0.108331,0.170038,0.231929,0.197549,0.155172,0.303322,-0.108100,0.142952,0.299385,0.197920,0.131479,0.380940,-0.107735,0.133688,0.378025,,,,0.172134,0.176972,0.294932,,,,,,,,,,,,,,,,,,,,,
4.908333,-0.096461,0.137296,0.288783,-0.429534,-0.807737,-0.176113,0.363381,0.182003,0.175464,0.268011,-0.278077,-0.586744,0.233404,-0.723828,0.039062,0.138839,0.300031,-0.999998,-0.001632,0.000708,0.000401,0.039020,0.129531,0.380322,0.038239,0.173819,0.230401,,,,0.038745,0.146777,0.300617,0.187740,0.212746,0.248160,-0.108359,0.170267,0.231990,0.197539,0.155213,0.303335,-0.108107,0.143059,0.299402,0.197909,0.131507,0.380949,-0.107745,0.133706,0.378015,,,,0.172143,0.177061,0.294991,,,,,,,,,,,,,,,,,,,,,
4.912500,-0.096248,0.137202,0.288878,-0.427846,-0.806976,-0.178757,0.365765,0.182063,0.175545,0.268055,-0.277817,-0.586982,0.233478,-0.723711,0.039058,0.138838,0.300020,-0.999998,-0.001614,0.000725,0.000401,0.039022,0.129551,0.380324,0.038265,0.174020,0.230439,,,,0.038735,0.146861,0.300633,0.187724,0.212923,0.248266,-0.108355,0.170459,0.232024,0.197562,0.155234,0.303338,-0.108111,0.143127,0.299389,0.197908,0.131515,0.380941,-0.107766,0.133708,0.378024,,,,0.172154,0.177129,0.295047,,,,,,,,,,,,,,,,,,,,,
4.916667,-0.096451,0.137037,0.288811,-0.426016,-0.805830,-0.179593,0.369992,0.182061,0.175674,0.268119,-0.277645,-0.587094,0.233583,-0.723652,0.039030,0.138886,0.300006,-0.999998,-0.001672,0.000723,0.000417,0.039002,0.129589,0.380324,0.038248,0.174218,0.230475,,,,0.038714,0.146961,0.300671,0.187723,0.213068,0.248338,-0.108362,0.170558,0.232010,0.197559,0.155319,0.303356,-0.108110,0.143227,0.299390,0.197882,0.131549,0.380944,-0.107787,0.133728,0.378024,,,,0.172155,0.177256,0.295117,,,,,,,,,,,,,,,,,,,,,
