Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,Tool,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
chisel_x,chisel_y,chisel_z,chisel_w,chisel_X,chisel_Y,chisel_Z,gripper_x,gripper_y,gripper_z,gripper_w,gripper_X,gripper_Y,gripper_Z,battery_x,battery_y,battery_z,battery_w,battery_X,battery_Y,battery_Z,A2_X,A2_Y,A2_Z,A1_X,A1_Y,A1_Z,A3_X,A3_Y,A3_Z,B2_X,B2_Y,B2_Z,B3_X,B3_Y,B3_Z,C1_X,C1_Y,C1_Z,C2_X,C2_Y,C2_Z,C3_X,C3_Y,C3_Z,B1_X,B1_Y,B1_Z
-0.926635,-0.083932,-0.002410,-0.366465,0.174512,0.197006,0.219448,-0.786169,-0.506444,-0.305780,-0.178749,-0.093450,0.259356,0.295287,-0.000620,0.000056,0.000141,-1.000000,0.038902,0.138348,0.300258,0.199399,0.165829,0.304103,0.198189,0.138412,0.381436,0.199036,0.204322,0.234148,0.041113,0.181201,0.309755,0.045120,0.230676,0.252608,,,,-0.099389,0.216563,0.330923,,,,0.039241,0.144000,0.381545
-0.926652,-0.083824,-0.002404,-0.366448,0.174426,0.197003,0.219422,-0.786203,-0.506418,-0.305752,-0.178721,-0.093456,0.259317,0.295235,-0.000595,0.000062,0.000142,-1.000000,0.038911,0.138320,0.300259,0.199391,0.165814,0.304105,0.198202,0.138401,0.381440,0.199025,0.204323,0.234154,0.041100,0.181194,0.309769,0.045107,0.230663,0.252598,,,,-0.099403,0.216536,0.330914,,,,0.039239,0.143984,0.381551
-0.926651,-0.083777,-0.002431,-0.366462,0.174354,0.197025,0.219391,-0.786237,-0.506431,-0.305681,-0.178658,-0.093461,0.259309,0.295159,-0.000653,0.000058,0.000154,-1.000000,0.038908,0.138339,0.300252,0.199383,0.165829,0.304094,0.198197,0.138396,0.381424,0.199008,0.204328,0.234138,0.041093,0.181207,0.309761,0.045088,0.230657,0.252590,,,,-0.099420,0.216529,0.330890,,,,0.039235,0.143988,0.381541
-0.926684,-0.084060,-0.003058,-0.366308,0.174309,0.196991,0.219315,-0.785660,-0.506694,-0.306798,-0.178534,-0.093775,0.259619,0.295630,-0.000574,0.000007,0.000115,-1.000000,0.038894,0.138312,0.300219,0.199383,0.165844,0.304102,0.198194,0.138404,0.381406,0.199009,0.204345,0.234138,0.041090,0.181212,0.309761,0.045078,0.230664,0.252577,,,,-0.099435,0.216519,0.330875,,,,0.039224,0.144000,0.381535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.926676,-0.084236,-0.003514,-0.366284,0.174178,0.197008,0.219252,-0.785448,-0.506946,-0.307164,-0.178125,-0.093794,0.259751,0.295638,-0.000591,0.000010,0.000116,-1.000000,0.038881,0.138322,0.300202,0.199386,0.165889,0.304115,0.198180,0.138425,0.381384,0.199057,0.204421,0.234158,0.041081,0.181230,0.309775,0.045066,0.230663,0.252579,,,,-0.099447,0.216515,0.330862,,,,0.039206,0.144013,0.381543
-0.926636,-0.083846,-0.002930,-0.366480,0.174055,0.197082,0.219287,-0.785482,-0.506855,-0.307203,-0.178164,-0.093829,0.259755,0.295679,-0.000668,0.000071,0.000149,-1.000000,0.038884,0.138347,0.300241,0.199378,0.165906,0.304148,0.198171,0.138449,0.381401,0.198998,0.204388,0.234180,0.041088,0.181246,0.309812,0.045055,0.230675,0.252601,,,,-0.099443,0.216542,0.330888,,,,0.039190,0.144004,0.381563
-0.926586,-0.083466,-0.002357,-0.366697,0.173934,0.197144,0.219341,-0.785559,-0.506761,-0.307134,-0.178213,-0.093857,0.259750,0.295696,-0.000688,0.000065,0.000151,-1.000000,0.038868,0.138351,0.300271,0.199380,0.165923,0.304189,0.198150,0.138454,0.381435,0.199009,0.204188,0.234124,0.041080,0.181269,0.309854,0.045048,0.230682,0.252636,,,,-0.099454,0.216540,0.330926,,,,0.039183,0.144001,0.381584
-0.926556,-0.083354,-0.002239,-0.366798,0.173859,0.197201,0.219359,-0.785686,-0.506568,-0.307029,-0.178381,-0.093917,0.259728,0.295722,-0.000725,0.000054,0.000154,-1.000000,0.038856,0.138376,0.300295,0.199377,0.165965,0.304208,0.198140,0.138482,0.381467,0.199006,0.204196,0.234135,0.041085,0.181294,0.309870,0.045046,0.230691,0.252643,,,,-0.099457,0.216580,0.330934,,,,0.039180,0.144013,0.381603
-0.926554,-0.083416,-0.002354,-0.366790,0.173824,0.197227,0.219342,-0.785851,-0.506378,-0.306774,-0.178635,-0.093957,0.259678,0.295714,-0.000742,0.000042,0.000144,-1.000000,0.038856,0.138389,0.300315,0.199387,0.165977,0.304217,0.198139,0.138513,0.381491,0.199015,0.204205,0.234141,0.041083,0.181303,0.309879,0.045041,0.230697,0.252632,,,,-0.099455,0.216576,0.330927,,,,0.039201,0.144033,0.381616
-0.926543,-0.083477,-0.002495,-0.366801,0.173792,0.197256,0.219319,-0.786808,-0.505944,-0.304818,-0.178998,-0.093634,0.259282,0.294996,-0.000723,0.000033,0.000139,-1.000000,0.038860,0.138385,0.300333,0.199393,0.166010,0.304201,0.198153,0.138530,0.381513,0.199050,0.204220,0.234139,0.041097,0.181320,0.309865,0.045048,0.230695,0.252607,,,,-0.099457,0.216573,0.330897,,,,0.039220,0.144049,0.381621
-0.926534,-0.083688,-0.002777,-0.366773,0.173792,0.197261,0.219292,-0.786945,-0.505790,-0.304687,-0.179052,-0.093659,0.259243,0.294959,-0.000742,0.000022,0.000150,-1.000000,0.038874,0.138390,0.300340,0.199401,0.166014,0.304200,0.198179,0.138538,0.381527,0.199068,0.204232,0.234147,0.041104,0.181311,0.309864,0.045046,0.230664,0.252585,,,,-0.099458,0.216539,0.330867,,,,0.039242,0.144055,0.381624
-0.926524,-0.083753,-0.002870,-0.366785,0.173759,0.197279,0.219273,-0.787053,-0.505701,-0.304536,-0.179088,-0.093669,0.259211,0.294905,-0.000733,0.000019,0.000141,-1.000000,0.038882,0.138383,0.300337,0.199405,0.166025,0.304191,0.198183,0.138548,0.381528,0.199082,0.204268,0.234148,0.041107,0.181319,0.309842,0.045040,0.230650,0.252557,,,,-0.099463,0.216522,0.330831,,,,0.039241,0.144073,0.381618
-0.926499,-0.083652,-0.002711,-0.366871,0.173689,0.197316,0.219275,-0.787016,-0.505722,-0.304509,-0.179235,-0.093672,0.259196,0.294908,-0.000751,0.000033,0.000156,-1.000000,0.038898,0.138394,0.300318,0.199400,0.166036,0.304188,0.198203,0.138552,0.381511,0.199073,0.204276,0.234146,0.041102,0.181309,0.309835,0.045037,0.230634,0.252531,,,,-0.099478,0.216506,0.330811,,,,0.039249,0.144077,0.381611
-0.926541,-0.083468,-0.002482,-0.366809,0.173591,0.197304,0.219196,-0.787014,-0.505717,-0.304503,-0.179269,-0.093674,0.259187,0.294866,-0.000956,0.000063,0.000116,-1.000000,0.038920,0.138504,0.300285,0.199399,0.166069,0.304171,0.198191,0.138575,0.381479,0.199065,0.204295,0.234132,0.041092,0.181325,0.309817,0.045032,0.230614,0.252497,,,,-0.099487,0.216487,0.330759,,,,0.039240,0.144084,0.381592
-0.926535,-0.083626,-0.002718,-0.366787,0.173555,0.197309,0.219143,-0.786954,-0.505776,-0.304542,-0.179302,-0.093672,0.259174,0.294815,-0.000626,0.000058,0.000153,-1.000000,0.038901,0.138358,0.300248,0.199391,0.166068,0.304139,0.198200,0.138587,0.381443,0.199041,0.204300,0.234100,0.041091,0.181321,0.309767,0.045025,0.230598,0.252447,,,,-0.099513,0.216474,0.330707,,,,0.039226,0.144112,0.381558
-0.926581,-0.083871,-0.003426,-0.366608,0.173468,0.197270,0.219045,-0.786914,-0.505851,-0.304523,-0.179295,-0.093671,0.259173,0.294734,-0.000573,0.000009,0.000121,-1.000000,0.038879,0.138352,0.300183,0.199387,0.166087,0.304097,0.198193,0.138611,0.381389,0.199079,0.204384,0.234069,0.041089,0.181328,0.309723,0.045019,0.230599,0.252388,,,,-0.099525,0.216453,0.330633,,,,0.039214,0.144150,0.381515
-0.926620,-0.084214,-0.003977,-0.366427,0.173469,0.197224,0.218960,-0.786214,-0.506400,-0.305752,-0.178726,-0.093961,0.259578,0.295116,-0.000520,0.000015,0.000119,-1.000000,0.038880,0.138326,0.300155,0.199386,0.166089,0.304087,0.198198,0.138615,0.381365,0.199076,0.204401,0.234055,0.041086,0.181344,0.309702,0.045010,0.230599,0.252359,,,,-0.099543,0.216439,0.330584,,,,0.039209,0.144140,0.381499
-0.926607,-0.083881,-0.003410,-0.366540,0.173395,0.197255,0.218961,-0.786216,-0.506430,-0.305718,-0.178687,-0.093972,0.259548,0.295054,-0.000808,0.000041,0.000087,-1.000000,0.038896,0.138452,0.300150,0.199388,0.166124,0.304100,0.198191,0.138603,0.381363,0.199079,0.204422,0.234068,0.041086,0.181338,0.309701,0.044999,0.230603,0.252366,,,,-0.099566,0.216430,0.330568,,,,0.039211,0.144135,0.381494
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.926607,-0.083360,-0.002518,-0.366666,0.173273,0.197295,0.218983,-0.786394,-0.506147,-0.305535,-0.179021,-0.094021,0.259357,0.294999,-0.000572,0.000077,0.000148,-1.000000,0.038892,0.138297,0.300217,0.199377,0.166151,0.304159,0.198195,0.138579,0.381413,0.199036,0.204399,0.234118,0.041066,0.181355,0.309750,0.044979,0.230638,0.252415,,,,-0.099587,0.216415,0.330579,,,,0.039211,0.144121,0.381532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.926632,-0.083444,-0.002777,-0.366582,0.173226,0.197307,0.218931,-0.786470,-0.505951,-0.305742,-0.178888,-0.094076,0.259272,0.294962,-0.000637,0.000055,0.000141,-1.000000,0.038904,0.138317,0.300251,0.199384,0.166163,0.304164,0.198212,0.138585,0.381449,0.199068,0.204395,0.234130,0.041071,0.181355,0.309761,0.044971,0.230614,0.252412,,,,-0.099600,0.216375,0.330561,,,,0.039234,0.144118,0.381553
-0.926687,-0.083630,-0.003401,-0.366396,0.173170,0.197265,0.218861,-0.786503,-0.505924,-0.305770,-0.178769,-0.094071,0.259242,0.294924,-0.000671,0.000052,0.000136,-1.000000,0.038907,0.138332,0.300263,0.199393,0.166156,0.304167,0.198216,0.138589,0.381453,0.199116,0.204418,0.234131,0.041080,0.181360,0.309770,0.044976,0.230595,0.252399,,,,-0.099601,0.216333,0.330538,,,,0.039241,0.144111,0.381559
-0.926718,-0.083860,-0.003857,-0.366261,0.173158,0.197240,0.218801,-0.787335,-0.506952,-0.303618,-0.175840,-0.093812,0.259433,0.293859,-0.000679,-0.000012,0.000109,-1.000000,0.038881,0.138356,0.300248,0.199389,0.166145,0.304166,0.198204,0.138600,0.381459,0.199112,0.204386,0.234117,0.041084,0.181336,0.309770,0.044971,0.230549,0.252378,,,,-0.099607,0.216304,0.330513,,,,0.039237,0.144099,0.381564
-0.926716,-0.083888,-0.003988,-0.366257,0.173109,0.197247,0.218791,-0.787339,-0.506887,-0.303724,-0.175828,-0.093820,0.259399,0.293865,-0.000694,-0.000020,0.000117,-1.000000,0.038863,0.138376,0.300255,0.199389,0.166122,0.304178,0.198177,0.138595,0.381459,0.199073,0.204345,0.234091,0.041087,0.181318,0.309783,0.044967,0.230496,0.252362,,,,-0.099609,0.216273,0.330514,,,,0.039224,0.144081,0.381569
-0.926695,-0.083658,-0.003644,-0.366368,0.173039,0.197300,0.218812,-0.787369,-0.506791,-0.303788,-0.175858,-0.093840,0.259357,0.293881,-0.000694,0.000040,0.000142,-1.000000,0.038855,0.138376,0.300286,0.199380,0.166085,0.304186,0.198155,0.138588,0.381475,0.199012,0.204242,0.234094,0.041086,0.181283,0.309799,0.044950,0.230439,0.252349,,,,-0.099620,0.216248,0.330509,,,,0.039201,0.144060,0.381581
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.926675,-0.083414,-0.003438,-0.366474,0.172919,0.197368,0.218813,-0.788150,-0.506624,-0.302080,-0.175783,-0.093481,0.259024,0.293061,-0.000945,-0.000009,0.000083,-1.000000,0.038834,0.138531,0.300276,0.199383,0.165974,0.304176,0.198123,0.138562,0.381483,0.198982,0.204058,0.234028,0.041074,0.181164,0.309769,0.044927,0.230289,0.252261,,,,-0.099627,0.216153,0.330445,,,,0.039180,0.144034,0.381572
-0.926692,-0.083491,-0.003617,-0.366413,0.172909,0.197370,0.218785,-0.787586,-0.506551,-0.303722,-0.175689,-0.093819,0.259217,0.293717,-0.000948,0.000002,0.000080,-1.000000,0.038849,0.138537,0.300269,0.199382,0.165910,0.304141,0.198138,0.138548,0.381468,0.198997,0.203944,0.233986,0.041070,0.181098,0.309728,0.044920,0.230198,0.252192,,,,-0.099632,0.216116,0.330399,,,,0.039192,0.144016,0.381575
-0.926642,-0.082669,-0.002403,-0.366734,0.172781,0.197495,0.218849,-0.787732,-0.506450,-0.303529,-0.175660,-0.093793,0.259134,0.293602,-0.000723,0.000043,0.000140,-1.000000,0.038864,0.138413,0.300287,0.199379,0.165837,0.304112,0.198153,0.138525,0.381470,0.199010,0.203852,0.233944,0.041072,0.181039,0.309695,0.044916,0.230110,0.252121,,,,-0.099634,0.216061,0.330344,,,,0.039195,0.143990,0.381585
-0.926661,-0.082555,-0.002255,-0.366715,0.172768,0.197493,0.218850,-0.787863,-0.506411,-0.303235,-0.175695,-0.093746,0.259039,0.293481,-0.000745,0.000054,0.000150,-1.000000,0.038895,0.138407,0.300291,0.199373,0.165741,0.304098,0.198176,0.138467,0.381471,0.199032,0.203717,0.233913,0.041068,0.180949,0.309666,0.044916,0.229995,0.252065,,,,-0.099628,0.215984,0.330297,,,,0.039214,0.143949,0.381594
-0.926679,-0.082483,-0.002100,-0.366685,0.172767,0.197492,0.218845,-0.788000,-0.506349,-0.303008,-0.175647,-0.093706,0.258942,0.293357,-0.000711,0.000060,0.000154,-1.000000,0.038914,0.138375,0.300297,0.199383,0.165655,0.304082,0.198211,0.138417,0.381463,0.199033,0.203578,0.233889,0.041079,0.180869,0.309635,0.044920,0.229867,0.252003,,,,-0.099619,0.215920,0.330243,,,,0.039225,0.143936,0.381595
-0.926800,-0.083360,-0.003480,-0.366170,0.172892,0.197328,0.218726,-0.787253,-0.505107,-0.305172,-0.178803,-0.093976,0.258628,0.294381,-0.000623,0.000059,0.000147,-1.000000,0.038937,0.138324,0.300288,0.199375,0.165563,0.304053,0.198236,0.138360,0.381447,0.199042,0.203442,0.233838,0.041073,0.180758,0.309593,0.044912,0.229744,0.251956,,,,-0.099599,0.215852,0.330180,,,,0.039241,0.143910,0.381588
-0.926912,-0.082357,-0.002629,-0.366122,0.172631,0.197237,0.218692,-0.787372,-0.505013,-0.304965,-0.178897,-0.093953,0.258561,0.294278,-0.000589,0.000068,0.000106,-1.000000,0.038949,0.138300,0.300273,0.199376,0.165487,0.304013,0.198246,0.138321,0.381415,0.198988,0.203271,0.233722,0.041075,0.180696,0.309548,0.044908,0.229643,0.251885,,,,-0.099595,0.215794,0.330114,,,,0.039243,0.143900,0.381569
-0.926979,-0.082571,-0.003048,-0.365899,0.172646,0.197183,0.218610,-0.787456,-0.505004,-0.304699,-0.179003,-0.093919,0.258514,0.294169,-0.000665,0.000075,0.000155,-1.000000,0.038945,0.138346,0.300246,0.199372,0.165404,0.303968,0.198245,0.138284,0.381391,0.198982,0.203150,0.233659,0.041072,0.180602,0.309491,0.044912,0.229532,0.251801,,,,-0.099583,0.215736,0.330040,,,,0.039228,0.143877,0.381546
-0.926965,-0.081891,-0.002061,-0.366095,0.172537,0.197273,0.218609,-0.788430,-0.506105,-0.302088,-0.176006,-0.093614,0.258695,0.292935,-0.000547,0.000015,0.000108,-1.000000,0.038910,0.138305,0.300202,0.199390,0.165332,0.303923,0.198222,0.138260,0.381354,0.198969,0.203030,0.233579,0.041072,0.180546,0.309426,0.044932,0.229405,0.251715,,,,-0.099567,0.215689,0.329965,,,,0.039225,0.143858,0.381509
-0.927010,-0.082095,-0.002428,-0.365932,0.172556,0.197237,0.218545,-0.789106,-0.505914,-0.300563,-0.176136,-0.093289,0.258339,0.292260,-0.000595,0.000011,0.000101,-1.000000,0.038887,0.138333,0.300180,0.199400,0.165232,0.303893,0.198199,0.138212,0.381343,0.198947,0.202897,0.233516,0.041071,0.180458,0.309389,0.044934,0.229267,0.251634,,,,-0.099554,0.215626,0.329905,,,,0.039210,0.143832,0.381487
-0.927020,-0.081883,-0.002098,-0.365957,0.172529,0.197247,0.218534,-0.789247,-0.505730,-0.300398,-0.176318,-0.093309,0.258274,0.292231,-0.000554,0.000010,0.000096,-1.000000,0.038863,0.138309,0.300176,0.199410,0.165160,0.303872,0.198178,0.138192,0.381342,0.198932,0.202751,0.233462,0.041074,0.180408,0.309356,0.044947,0.229126,0.251568,,,,-0.099555,0.215572,0.329860,,,,0.039198,0.143800,0.381473
-0.927043,-0.081681,-0.001797,-0.365945,0.172506,0.197231,0.218525,-0.789421,-0.505555,-0.300171,-0.176428,-0.093318,0.258201,0.292183,-0.000815,0.000083,0.000086,-1.000000,0.038887,0.138422,0.300198,0.199410,0.165065,0.303860,0.198158,0.138158,0.381347,0.198937,0.202606,0.233422,0.041078,0.180325,0.309344,0.044952,0.228995,0.251508,,,,-0.099541,0.215524,0.329833,,,,0.039196,0.143753,0.381479
-0.927014,-0.081196,-0.001022,-0.366129,0.172449,0.197303,0.218566,-0.789620,-0.505267,-0.300040,-0.176580,-0.093352,0.258119,0.292151,-0.000691,0.000057,0.000129,-1.000000,0.038853,0.138355,0.300217,0.199416,0.165000,0.303845,0.198158,0.138150,0.381372,0.198928,0.202487,0.233364,0.041083,0.180258,0.309316,0.044944,0.228881,0.251453,,,,-0.099543,0.215465,0.329796,,,,0.039195,0.143726,0.381476
-0.927026,-0.081071,-0.000839,-0.366127,0.172445,0.197313,0.218568,-0.789781,-0.505118,-0.299842,-0.176623,-0.093359,0.258049,0.292086,-0.000643,0.000044,0.000130,-1.000000,0.038841,0.138336,0.300233,0.199428,0.164935,0.303839,0.198151,0.138119,0.381381,0.198909,0.202364,0.233334,0.041081,0.180186,0.309294,0.044945,0.228775,0.251406,,,,-0.099540,0.215416,0.329760,,,,0.039201,0.143702,0.381481
-0.927041,-0.080957,-0.000702,-0.366117,0.172441,0.197339,0.218571,-0.789950,-0.504895,-0.299743,-0.176676,-0.093379,0.257974,0.292039,-0.000665,0.000036,0.000124,-1.000000,0.038838,0.138356,0.300258,0.199433,0.164876,0.303833,0.198156,0.138099,0.381397,0.198919,0.202247,0.233306,0.041077,0.180104,0.309278,0.044943,0.228668,0.251357,,,,-0.099544,0.215355,0.329717,,,,0.039212,0.143700,0.381496
-0.927048,-0.080855,-0.000561,-0.366120,0.172449,0.197355,0.218588,-0.790078,-0.504760,-0.299671,-0.176613,-0.093373,0.257896,0.291968,-0.000702,0.000030,0.000125,-1.000000,0.038841,0.138366,0.300281,0.199437,0.164799,0.303841,0.198166,0.138084,0.381415,0.198912,0.202024,0.233345,0.041092,0.180035,0.309284,0.044932,0.228547,0.251315,,,,-0.099535,0.215291,0.329702,,,,0.039202,0.143645,0.381514
-0.927058,-0.080789,-0.000469,-0.366110,0.172458,0.197371,0.218593,-0.790138,-0.504647,-0.299760,-0.176516,-0.093396,0.257802,0.291921,-0.000938,0.000036,0.000083,-1.000000,0.038863,0.138473,0.300299,0.199446,0.164721,0.303839,0.198164,0.138035,0.381433,0.198932,0.201899,0.233330,0.041089,0.179948,0.309269,0.044929,0.228442,0.251279,,,,-0.099529,0.215220,0.329658,,,,0.039205,0.143635,0.381533
-0.927080,-0.080770,-0.000518,-0.366058,0.172467,0.197361,0.218585,-0.790191,-0.504603,-0.299737,-0.176444,-0.093382,0.257711,0.291839,-0.000913,0.000047,0.000074,-1.000000,0.038881,0.138453,0.300310,0.199456,0.164618,0.303836,0.198183,0.137989,0.381435,0.198938,0.201765,0.233297,0.041104,0.179870,0.309272,0.044929,0.228304,0.251241,,,,-0.099517,0.215148,0.329625,,,,0.039209,0.143598,0.381545
-0.927117,-0.080994,-0.000881,-0.365914,0.172521,0.197330,0.218546,-0.790266,-0.504525,-0.299738,-0.176326,-0.093372,0.257633,0.291737,-0.000669,0.000021,0.000109,-1.000000,0.038868,0.138327,0.300316,0.199452,0.164553,0.303815,0.198187,0.137939,0.381430,0.198946,0.201631,0.233259,0.041097,0.179788,0.309249,0.044920,0.228198,0.251198,,,,-0.099526,0.215063,0.329583,,,,0.039203,0.143557,0.381553
-0.927131,-0.081118,-0.001133,-0.365850,0.172545,0.197325,0.218520,-0.790252,-0.504533,-0.299774,-0.176305,-0.093356,0.257569,0.291660,-0.000663,0.000029,0.000113,-1.000000,0.038879,0.138328,0.300302,0.199461,0.164491,0.303805,0.198205,0.137886,0.381406,0.198929,0.201538,0.233221,0.041094,0.179717,0.309223,0.044915,0.228101,0.251148,,,,-0.099534,0.215007,0.329529,,,,0.039199,0.143530,0.381551
-0.927138,-0.081119,-0.001110,-0.365832,0.172583,0.197350,0.218494,-0.790237,-0.504510,-0.299857,-0.176298,-0.093356,0.257508,0.291574,-0.000557,-0.000030,0.000086,-1.000000,0.038868,0.138303,0.300265,0.199460,0.164424,0.303767,0.198209,0.137875,0.381381,0.198933,0.201456,0.233176,0.041085,0.179676,0.309186,0.044907,0.228019,0.251079,,,,-0.099547,0.214942,0.329467,,,,0.039190,0.143516,0.381536
-0.927172,-0.081352,-0.001636,-0.365693,0.172605,0.197309,0.218446,-0.790189,-0.504621,-0.299881,-0.176157,-0.093325,0.257452,0.291450,-0.000543,-0.000020,0.000081,-1.000000,0.038880,0.138296,0.300240,0.199459,0.164345,0.303745,0.198218,0.137835,0.381350,0.198932,0.201379,0.233135,0.041087,0.179608,0.309157,0.044903,0.227907,0.251009,,,,-0.099556,0.214866,0.329402,,,,0.039190,0.143508,0.381519
-0.927147,-0.081093,-0.001131,-0.365817,0.172621,0.197345,0.218469,-0.790184,-0.504637,-0.299898,-0.176101,-0.093318,0.257374,0.291355,-0.000563,-0.000005,0.000093,-1.000000,0.038886,0.138304,0.300231,0.199451,0.164298,0.303722,0.198216,0.137799,0.381343,0.198915,0.201292,0.233073,0.041077,0.179532,0.309132,0.044906,0.227819,0.250958,,,,-0.099560,0.214809,0.329360,,,,0.039189,0.143475,0.381507
-0.927139,-0.080894,-0.000837,-0.365880,0.172624,0.197342,0.218491,-0.790147,-0.504719,-0.299886,-0.176055,-0.093303,0.257302,0.291279,-0.000822,0.000010,0.000049,-1.000000,0.038914,0.138419,0.300228,0.199463,0.164244,0.303717,0.198224,0.137765,0.381341,0.198924,0.201202,0.233060,0.041076,0.179491,0.309124,0.044903,0.227733,0.250926,,,,-0.099567,0.214740,0.329320,,,,0.039190,0.143441,0.381511
-0.927114,-0.080629,-0.000390,-0.366002,0.172630,0.197376,0.218527,-0.790145,-0.504696,-0.299893,-0.176118,-0.093322,0.257223,0.291231,-0.000575,0.000057,0.000119,-1.000000,0.038905,0.138296,0.300251,0.199445,0.164194,0.303705,0.198220,0.137762,0.381345,0.198947,0.201134,0.233065,0.041078,0.179438,0.309106,0.044903,0.227672,0.250884,,,,-0.099569,0.214688,0.329280,,,,0.039188,0.143417,0.381496
-0.927102,-0.080349,0.000042,-0.366095,0.172620,0.197407,0.218557,-0.790130,-0.504644,-0.299928,-0.176274,-0.093360,0.257144,0.291222,-0.000569,0.000057,0.000116,-1.000000,0.038894,0.138306,0.300258,0.199444,0.164164,0.303705,0.198215,0.137744,0.381346,0.198933,0.201078,0.233023,0.041071,0.179422,0.309101,0.044890,0.227612,0.250851,,,,-0.099579,0.214626,0.329236,,,,0.039185,0.143412,0.381496
-0.927131,-0.080400,-0.000004,-0.366011,0.172670,0.197383,0.218537,-0.790150,-0.504537,-0.299948,-0.176457,-0.093410,0.257074,0.291219,-0.000602,0.000046,0.000120,-1.000000,0.038874,0.138329,0.300269,0.199440,0.164127,0.303688,0.198201,0.137756,0.381356,0.198961,0.201028,0.233000,0.041074,0.179403,0.309073,0.044886,0.227552,0.250804,,,,-0.099590,0.214551,0.329178,,,,0.039197,0.143401,0.381486
-0.927037,-0.081092,-0.000360,-0.366096,0.172928,0.197498,0.218545,-0.790185,-0.504454,-0.299943,-0.176547,-0.093457,0.257002,0.291184,-0.000616,0.000042,0.000120,-1.000000,0.038869,0.138341,0.300272,0.199453,0.164126,0.303666,0.198197,0.137750,0.381372,0.198968,0.200981,0.232979,0.041075,0.179365,0.309052,0.044884,0.227493,0.250760,,,,-0.099597,0.214500,0.329126,,,,0.039202,0.143379,0.381477
-0.927078,-0.081295,-0.000563,-0.365947,0.173021,0.197457,0.218493,-0.790216,-0.504319,-0.299987,-0.176718,-0.093514,0.256922,0.291165,-0.000639,0.000028,0.000114,-1.000000,0.038853,0.138351,0.300275,0.199456,0.164090,0.303646,0.198182,0.137755,0.381377,0.198966,0.200932,0.232939,0.041077,0.179344,0.309023,0.044885,0.227453,0.250704,,,,-0.099601,0.214453,0.329060,,,,0.039204,0.143372,0.381459
-0.927113,-0.081338,-0.000581,-0.365848,0.173066,0.197416,0.218458,-0.790184,-0.504305,-0.300017,-0.176848,-0.093538,0.256869,0.291137,-0.000663,0.000024,0.000121,-1.000000,0.038847,0.138365,0.300269,0.199465,0.164055,0.303636,0.198181,0.137750,0.381371,0.198979,0.200893,0.232913,0.041083,0.179315,0.309000,0.044888,0.227391,0.250661,,,,-0.099599,0.214411,0.329015,,,,0.039202,0.143343,0.381457
